PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Thirioux, B; Harika-Germaneau, G; Langbour, N; Jaafari, N				Thirioux, Berangere; Harika-Germaneau, Ghina; Langbour, Nicolas; Jaafari, Nematollah			The Relation Between Empathy and Insight in Psychiatric Disorders: Phenomenological, Etiological, and Neuro-Functional Mechanisms	FRONTIERS IN PSYCHIATRY																													1664-0640					FEB 6	2020	10								966	10.3389/fpsyt.2019.00966							WOS:000517305200001	32116810					
J	Kamas, L; Preston, A				Kamas, Linda; Preston, Anne			Does Empathy Pay? Evidence on Empathy and Salaries of Recent College Graduates	JOURNAL OF LABOR RESEARCH																													0195-3613	1936-4768				JUN	2020	41	1-2					169	188		10.1007/s12122-020-09298-0		FEB 2020					WOS:000515962200001						
J	Joss, D; Lazar, SW; Teicher, MH				Joss, Diane; Lazar, Sara W.; Teicher, Martin H.			Nonattachment Predicts Empathy, Rejection Sensitivity, and Symptom Reduction After a Mindfulness-Based Intervention Among Young Adults with a History of Childhood Maltreatment	MINDFULNESS																Lazar, Sara W/G-3809-2012	Lazar, Sara W/0000-0003-1126-8363												1868-8527	1868-8535				APR	2020	11	4					975	990		10.1007/s12671-020-01322-9		FEB 2020					WOS:000515907100001	32382357					
J	Barendse, MEA; Vijayakumar, N; Byrne, ML; Flannery, JE; Cheng, TW; Flournoy, JC; Nelson, BW; Cosme, D; Mobasser, A; Chavez, SJ; Hval, L; Brady, B; Nadel, H; Helzer, A; Shirtcliff, EA; Allen, NB; Pfeifer, JH				Barendse, Marjolein E. A.; Vijayakumar, Nandita; Byrne, Michelle L.; Flannery, Jessica E.; Cheng, Theresa W.; Flournoy, John C.; Nelson, Benjamin W.; Cosme, Danielle; Mobasser, Arian; Chavez, Samantha J.; Hval, Lauren; Brady, Bernadette; Nadel, Hanna; Helzer, Alison; Shirtcliff, Elizabeth A.; Allen, Nicholas B.; Pfeifer, Jennifer H.			Study Protocol: Transitions in Adolescent Girls (TAG)	FRONTIERS IN PSYCHIATRY																Cheng, Theresa W./T-6188-2019; Vijayakumar, Nandita/ABE-1215-2020; Flournoy, John/H-6581-2019	Cheng, Theresa W./0000-0002-8557-565X; Vijayakumar, Nandita/0000-0002-5622-9547; Flournoy, John/0000-0003-1735-1221; Nelson, Benjamin W./0000-0002-5474-7674												1664-0640					FEB 4	2020	10								1018	10.3389/fpsyt.2019.01018							WOS:000515656100001	32116825					
J	Bitoun, A; du Vaure, CB; Lucet, C; Jaury, P; Malmartel, A				Bitoun, Alexandre; du Vaure, Celine Buffel; Lucet, Cora; Jaury, Philippe; Malmartel, Alexandre			Assessment of medical student empathy: the French validation of the JSPE-MS (c)	EXERCER-LA REVUE FRANCOPHONE DE MEDECINE GENERALE																													0998-3953	1961-9138				FEB	2020		160					88	94									WOS:000549186700008						
J	Young, RL; Thompson, CY				Young, Robert L.; Thompson, Carol Y.			Exploring Empathy, Compassion Fatigue, and Burnout among Feral Cat Caregivers	SOCIETY & ANIMALS																													1063-1119	1568-5306				FEB	2020	28	2					151	170		10.1163/15685306-00001704							WOS:000530895700004						
J	Lambe, LJ; Craig, WM				Lambe, Laura J.; Craig, Wendy M.			Peer defending as a multidimensional behavior: Development and validation of the Defending Behaviors Scale	JOURNAL OF SCHOOL PSYCHOLOGY																	Lambe, Laura/0000-0002-7223-7854												0022-4405	1873-3506				FEB	2020	78						38	53		10.1016/j.jsp.2019.12.001							WOS:000528181900004	32178810					
J	Epitropaki, O; Radulovic, AB; Ete, Z; Thomas, G; Martin, R				Epitropaki, Olga; Radulovic, Ana B.; Ete, Ziya; Thomas, Geoff; Martin, Robin			Leader-follower transgressions, relationship repair strategies and outcomes: A state-of-the-science review and a way forward	LEADERSHIP QUARTERLY																	EPITROPAKI, OLGA/0000-0002-0683-5143; Ete, Ziya/0000-0001-8922-9052												1048-9843	1873-3409				FEB	2020	31	1							101376	10.1016/j.leaqua.2019.101376							WOS:000520946100006						
J	Duno, R; Oliva, JC; Tobena, A; Palao, D; Labad, J				Duno, Roso; Carles Oliva, Joan; Tobena, Adolf; Palao, Diego; Labad, Javier			Religiosity and Psychotic Ideation in Stable Schizophrenia: A Role for Empathic Perspective-Taking	BEHAVIORAL SCIENCES																	Tobena, Adolf/0000-0001-6137-0660													2076-328X				FEB	2020	10	2							53	10.3390/bs10020053							WOS:000519614000012	32033456					
J	Halfpenny, CC; James, LA				Halfpenny, Caitlin Charlotte; James, Lucy Amelia			Humor Styles and Empathy in Junior-School Children	EUROPES JOURNAL OF PSYCHOLOGY																													1841-0413					FEB	2020	16	1					148	166		10.5964/ejop.v16i1.1934							WOS:000518843900010						
J	Yang, JP; Wang, XC; Lei, L				Yang, Jiping; Wang, Xingchao; Lei, Li			Perceived school climate and adolescents' bullying perpetration: A moderated mediation model of moral disengagement and peers' defending	CHILDREN AND YOUTH SERVICES REVIEW																Wang, Xingchao/K-8648-2019	Wang, Xingchao/0000-0003-4472-189X												0190-7409	1873-7765				FEB	2020	109								104716	10.1016/j.childyouth.2019.104716							WOS:000514253500022						
J	van de Groep, S; Zanolie, K; Crone, EA				van de Groep, Suzanne; Zanolie, Kiki; Crone, Eveline A.			Giving to Friends, Classmates, and Strangers in Adolescence	JOURNAL OF RESEARCH ON ADOLESCENCE																van de Groep, Suzanne/ABH-3488-2020	van de Groep, Suzanne/0000-0001-6135-0053												1050-8392	1532-7795				FEB	2020	30			2			290	297		10.1111/jora.12491							WOS:000518217500001	30861246					
J	Verhagen, M; Verweij, KJH; Lodder, GMA; Goossens, L; Verschueren, K; Van Leeuwen, K; Van den Noortgate, W; Claes, S; Bijttebier, P; Van Assche, E; Vink, JM				Verhagen, Maaike; Verweij, Karin J. H.; Lodder, Gerine M. A.; Goossens, Luc; Verschueren, Karine; Van Leeuwen, Karla; Van den Noortgate, Wim; Claes, Stephan; Bijttebier, Patricia; Van Assche, Evelien; Vink, Jaqueline M.			A SNP, Gene, and Polygenic Risk Score Approach of Oxytocin-Vasopressin Genes in Adolescents' Loneliness	JOURNAL OF RESEARCH ON ADOLESCENCE																Van Leeuwen, Karla/AAF-6095-2020; Van den Noortgate, Wim/AAB-5969-2020; Lodder, Gerine/E-7872-2012	Van den Noortgate, Wim/0000-0003-4011-219X; Lodder, Gerine/0000-0002-9253-7504; Bijttebier, Patricia/0000-0002-0648-7388; Goossens, Luc/0000-0003-3851-0412; Verschueren, Karine/0000-0003-2172-1424												1050-8392	1532-7795				FEB	2020	30			2			333	348		10.1111/jora.12480							WOS:000518217500004	30697859					
J	Marshall, SL; Ciarrochi, J; Parker, PD; Sahdra, BK				Marshall, Sarah L.; Ciarrochi, Joseph; Parker, Philip D.; Sahdra, Baljinder K.			Is Self-Compassion Selfish? The Development of Self-Compassion, Empathy, and Prosocial Behavior in Adolescence	JOURNAL OF RESEARCH ON ADOLESCENCE																Parker, Philip/K-2896-2018; Sahdra, Baljinder K./AAG-1559-2019	Parker, Philip/0000-0002-4604-8566; Sahdra, Baljinder K./0000-0001-5064-7783												1050-8392	1532-7795				FEB	2020	30			2			472	484		10.1111/jora.12492							WOS:000518217500014	30884003					
J	Schnitker, S; Shubert, J; Houltberg, B; Fernandez, N				Schnitker, Sarah; Shubert, Jennifer; Houltberg, Benjamin; Fernandez, Nathaniel			Bidirectional Associations across Time between Entitativity, Positive Affect, Generosity, and Religiousness in Adolescents Training with a Religiously Affiliated Charity Marathon Team	INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH																	Schnitker, Sarah/0000-0002-2403-9765; Houltberg, Benjamin/0000-0001-7082-6981													1660-4601				FEB 1	2020	17	3							686	10.3390/ijerph17030686							WOS:000517783300011	31973070					
J	Lubke, KT; Sachse, C; Hoenen, M; Pause, BM				Luebke, Katrin T.; Sachse, Charlotte; Hoenen, Matthias; Pause, Bettina M.			Mu-Suppression as an Indicator of Empathic Processes in Lesbian, Gay, and Heterosexual Adults	ARCHIVES OF SEXUAL BEHAVIOR																	Hoenen, Matthias/0000-0002-5791-9486												0004-0002	1573-2800				FEB	2020	49	2					635	644		10.1007/s10508-019-01491-2							WOS:000514999700023	31602582					
J	Su, JL; Yao, CY; Pei, M; Su, YJ				Su, Jinlong; Yao, Chunyan; Pei, Meng; Su, Yanjie			Prosociality Across Adolescence: a Large Cross-Sectional Study	CHILD INDICATORS RESEARCH																													1874-897X	1874-8988				FEB	2020	13	1					131	145		10.1007/s12187-019-09668-w							WOS:000516539500008						
J	Riecansky, I; Lengersdorff, LL; Pfabigan, DM; Lamm, C				Riecansky, Igor; Lengersdorff, Lukas L.; Pfabigan, Daniela M.; Lamm, Claus			Increasing self-other bodily overlap increases sensorimotor resonance to others' pain	COGNITIVE AFFECTIVE & BEHAVIORAL NEUROSCIENCE																Riecansky, Igor/E-8401-2012; Pfabigan, Daniela/H-8282-2019	Riecansky, Igor/0000-0002-4211-8993; Pfabigan, Daniela/0000-0002-4043-1695												1530-7026	1531-135X				FEB	2020	20	1					19	33		10.3758/s13415-019-00724-0							WOS:000512817000002	31190136					
J	Nazione, S; Nazione, A; Griner, T				Nazione, Samantha; Nazione, Anthony; Griner, Trent			How do perceptions of verbal statements and nonverbal actions as empathetic differ by medical appointment context?	PATIENT EDUCATION AND COUNSELING																	Nazione, Samantha/0000-0003-3771-8908												0738-3991					FEB	2020	103	2					410	413		10.1016/j.pec.2019.08.016							WOS:000512927000023	31493958					
J	Martela, F; Ryan, RM				Martela, Frank; Ryan, Richard M.			Distinguishing between basic psychological needs and basic wellness enhancers: the case of beneficence as a candidate psychological need	MOTIVATION AND EMOTION																Martela, Frank/I-2559-2012; Ryan, Richard M./H-1459-2019	Martela, Frank/0000-0001-8664-551X; Ryan, Richard M./0000-0002-2355-6154												0146-7239	1573-6644				FEB	2020	44	1			SI		116	133		10.1007/s11031-019-09800-x							WOS:000512949600007						
J	Peres, V; Corcos, M; Robin, M; Pham-Scottez, A				Peres, Victoire; Corcos, Maurice; Robin, Marion; Pham-Scottez, Alexandra			Emotional intelligence, empathy and alexithymia in anorexia nervosa during adolescence	EATING AND WEIGHT DISORDERS-STUDIES ON ANOREXIA BULIMIA AND OBESITY																													1124-4909	1590-1262				FEB	2020	25	1					1	8		10.1007/s40519-018-0482-5							WOS:000511913200001	29453591					
J	Qin, CS; Wong-Parodi, G; Fan, B				Qin, Chuanshen; Wong-Parodi, Gabrielle; Fan, Bo			Different preferences for recovery options of residential fire disasters: The effect of decision role and stressed emotion	INTERNATIONAL JOURNAL OF DISASTER RISK REDUCTION																													2212-4209					FEB	2020	43								101383	10.1016/j.ijdrr.2019.101383							WOS:000509985700007						
J	Himichi, T; Ohtsubo, Y				Himichi, Toshiyuki; Ohtsubo, Yohsuke			An inverted U-shaped relationship between heart rate deceleration and empathic emotions	BIOLOGICAL PSYCHOLOGY																													0301-0511	1873-6246				FEB	2020	150								107828	10.1016/j.biopsycho.2019.107828							WOS:000510629500002	31790714					
J	Alabak, M; Hulsheger, UR; Zijlstra, FRH; Verduyn, P				Alabak, Merve; Hulsheger, Ute R.; Zijlstra, Fred R. H.; Verduyn, Philippe			More Than One Strategy: A Closer Examination of the Relationship Between Deep Acting and Key Employee Outcomes	JOURNAL OF OCCUPATIONAL HEALTH PSYCHOLOGY					19th Congress of the European-Association-of-Work-and-Organizational-Psychology (EAWOP)	MAY 29-JUN 01, 2019	Turin, ITALY	European Assoc Work & Org Psychol									Verduyn, Philippe/0000-0001-8266-2216; Alabak, Merve/0000-0002-2260-9672												1076-8998	1939-1307				FEB	2020	25	1					32	45		10.1037/ocp0000152							WOS:000510388800003	31070389					
J	Yan, ZQ; Hong, S; Liu, FL; Su, YJ				Yan, Zhiqiang; Hong, Skylar; Liu, Fuli; Su, Yanjie			A meta-analysis of the relationship between empathy and executive function	PSYCH JOURNAL																Su, Yanjie/E-7003-2019	Su, Yanjie/0000-0003-3508-8674												2046-0252	2046-0260				FEB	2020	9	1					34	43		10.1002/pchj.311							WOS:000510595100002	31394592					
J	Minio-Paluello, I; Porciello, G; Gandolfo, M; Boukarras, S; Aglioti, SM				Minio-Paluello, Ilaria; Porciello, Giuseppina; Gandolfo, Marco; Boukarras, Sarah; Aglioti, Salvatore M.			The enfacement illusion boosts facial mimicry	CORTEX																	Gandolfo, Marco/0000-0003-1505-3191; Boukarras, Sarah/0000-0001-9118-4658												0010-9452	1973-8102				FEB	2020	123						113	123		10.1016/j.cortex.2019.10.001							WOS:000508446800009	31765877					
J	Newman, DB; Sachs, ME; Stone, AA; Schwarz, N				Newman, David B.; Sachs, Matthew E.; Stone, Arthur A.; Schwarz, Norbert			Nostalgia and Well-Being in Daily Life: An Ecological Validity Perspective	JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY																Newman, David Benjamin/AAG-3632-2019	Newman, David Benjamin/0000-0002-1296-5817												0022-3514	1939-1315				FEB	2020	118	2					325	347		10.1037/pspp0000236							WOS:000506843600006	30667254					
J	Simas, EN; Clifford, S; Kirkland, JH				Simas, Elizabeth N.; Clifford, Scott; Kirkland, Justin H.			How Empathic Concern Fuels Political Polarization	AMERICAN POLITICAL SCIENCE REVIEW																													0003-0554	1537-5943				FEB	2020	114	1					258	269	PII S0003055419000534	10.1017/S0003055419000534							WOS:000504568700016						
J	Yu, FY; Wu, WS				Yu, Fu-Yun; Wu, Wan-Shan			Effects of student-generated feedback corresponding to answers to online student-generated questions on learning: What, why, and how?	COMPUTERS & EDUCATION																	Yu, Fu-Yun/0000-0001-8583-6402												0360-1315	1873-782X				FEB	2020	145								103723	10.1016/j.compedu.2019.103723							WOS:000505184000007						
J	Wang, S				Wang, Sai			Standing up or standing by: Bystander intervention in cyberbullying on social media	NEW MEDIA & SOCIETY																Wang, Sai/ABE-3292-2020	Wang, Sai/0000-0001-8562-9470												1461-4448	1461-7315														1461444820902541	10.1177/1461444820902541		JAN 2020					WOS:000510331200001						
J	Wahn, B; Czeszumski, A; Labusch, M; Kingstone, A; Konig, P				Wahn, Basil; Czeszumski, Artur; Labusch, Melanie; Kingstone, Alan; Koenig, Peter			Dyadic and triadic search: Benefits, costs, and predictors of group performance	ATTENTION PERCEPTION & PSYCHOPHYSICS																Czeszumski, Artur/AAI-1334-2020; Konig, Peter/ABB-2380-2020	Konig, Peter/0000-0003-3654-5267												1943-3921	1943-393X				JUL	2020	82	5					2415	2433		10.3758/s13414-019-01915-0		JAN 2020					WOS:000515606000001	31989452					
J	Jensen, K; Gollub, RL; Kong, J; Lamm, C; Kaptchuk, TJ; Petrovic, P				Jensen, Karin; Gollub, Randy L.; Kong, Jian; Lamm, Claus; Kaptchuk, Ted J.; Petrovic, Predrag			Reward and empathy in the treating clinician: the neural correlates of successful doctor-patient interactions	TRANSLATIONAL PSYCHIATRY																Petrovic, Predrag/AAS-6736-2020	Petrovic, Predrag/0000-0002-5536-945X; Gollub, Randy L./0000-0002-9434-4044												2158-3188					JAN 21	2020	10	1							17	10.1038/s41398-020-0712-2							WOS:000515817100008	32066692					
J	Levett-Jones, T; Cant, R				Levett-Jones, Tracy; Cant, Robyn			The empathy continuum: An evidenced-based teaching model derived from an integrative review of contemporary nursing literature	JOURNAL OF CLINICAL NURSING																	Levett-Jones, Tracy/0000-0003-4279-8957; Cant, Robyn/0000-0001-5430-3275												0962-1067	1365-2702				APR	2020	29	7-8					1026	1040		10.1111/jocn.15137		JAN 2020					WOS:000508895700001	31820519					
J	Goudarzi, S; Pliskin, R; Jost, JT; Knowles, ED				Goudarzi, Shahrzad; Pliskin, Ruthie; Jost, John T.; Knowles, Eric D.			Economic system justification predicts muted emotional responses to inequality	NATURE COMMUNICATIONS																	Goudarzi, Shahrzad/0000-0002-1854-7456; Pliskin, Ruthie/0000-0002-3751-6292; Jost, John/0000-0002-2844-4645												2041-1723					JAN 20	2020	11	1							383	10.1038/s41467-019-14193-z							WOS:000512537400004	31959749					
J	Fuochi, G; Voci, A				Fuochi, Giulia; Voci, Alberto			The De-automatizing Function of Mindfulness Facets: an Empirical Test	MINDFULNESS																	Fuochi, Giulia/0000-0003-0906-912X												1868-8527	1868-8535				APR	2020	11	4					940	952		10.1007/s12671-020-01305-w		JAN 2020					WOS:000507802000003						
J	Murata, A; Nishida, H; Watanabe, K; Kameda, T				Murata, Aiko; Nishida, Hiroshi; Watanabe, Katsumi; Kameda, Tatsuya			Convergence of physiological responses to pain during face-to-face interaction	SCIENTIFIC REPORTS																	Watanabe, Katsumi/0000-0003-1282-9994												2045-2322					JAN 16	2020	10	1							450	10.1038/s41598-019-57375-x							WOS:000551461800001	31949248					
J	El-Gabalawy, R; Mackenzie, CS; Starzyk, KB; Sommer, JL				El-Gabalawy, Renee; Mackenzie, Corey S.; Starzyk, Katherine B.; Sommer, Jordana L.			Understanding the relationship between traumatic suffering, posttraumatic growth, and prosocial variables	JOURNAL OF AMERICAN COLLEGE HEALTH																													0744-8481	1940-3208															10.1080/07448481.2019.1705841		JAN 2020					WOS:000507668000001	31944924					
J	Leone, RM; Oyler, KN; Parrott, DJ				Leone, Ruschelle M.; Oyler, Kristen N.; Parrott, Dominic J.			Empathy Is Not Enough: The Inhibiting Effects of Rape Myth Acceptance on the Relation Between Empathy and Bystander Intervention	JOURNAL OF INTERPERSONAL VIOLENCE																													0886-2605	1552-6518														0886260519900328	10.1177/0886260519900328		JAN 2020					WOS:000507828200001	31941405					
J	Nemati, S; Shojaeian, N; Martinez-Gonzalez, AE; Hosseinkhanzadeh, AA; Katurani, A; Khiabani, I				Nemati, Shahrooz; Shojaeian, Nazila; Ernesto Martinez-Gonzalez, Agustin; Ali Hosseinkhanzadeh, Abbas; Katurani, Araam; Khiabani, Isan			Maternal acceptance-rejection, self-compassion and empathy in mothers of children with intellectual and developmental disabilities	INTERNATIONAL JOURNAL OF DEVELOPMENTAL DISABILITIES																MARTINEZ-GONZALEZ, AGUSTIN ERNESTO/Z-1311-2019	MARTINEZ-GONZALEZ, AGUSTIN ERNESTO/0000-0002-9576-7348; Nemati, Shahrooz/0000-0001-6898-9749												2047-3869	2047-3877															10.1080/20473869.2020.1711613		JAN 2020					WOS:000507809200001						
J	Sevincer, AT; Musik, T; Degener, A; Greinert, A; Oettingen, G				Sevincer, A. Timur; Musik, Tanja; Degener, Alina; Greinert, Annika; Oettingen, Gabriele			Taking Responsibility for Others and Use of Mental Contrasting	PERSONALITY AND SOCIAL PSYCHOLOGY BULLETIN																	Sevincer, Timur/0000-0003-2751-0142												0146-1672	1552-7433				AUG	2020	46	8					1219	1233	0146167219898569	10.1177/0146167219898569		JAN 2020					WOS:000507186400001	31928315					
J	Schoeps, K; Monaco, E; Cotoli, A; Montoya-Castilla, I				Schoeps, Konstanze; Monaco, Estefani; Cotoli, Amparo; Montoya-Castilla, Inmaculada			The impact of peer attachment on prosocial behavior, emotional difficulties and conduct problems in adolescence: The mediating role of empathy	PLOS ONE																Schoeps, Konstanze/ABG-7223-2020; Montoya-Castilla, Inmaculada/G-8963-2011	Schoeps, Konstanze/0000-0002-6312-7055; Montoya-Castilla, Inmaculada/0000-0003-2536-2019												1932-6203					JAN 10	2020	15	1							e0227627	10.1371/journal.pone.0227627							WOS:000534350000103	31923273					
J	Zeitoun, V; Michel, G; Fleck, N				Zeitoun, Valerie; Michel, Geraldine; Fleck, Nathalie			When brands use CEOs and employees as spokespersons A framework for understanding internal endorsement	QUALITATIVE MARKET RESEARCH																Fleck, Nathalie/AAX-3513-2020	Fleck, Nathalie/0000-0002-9238-3605												1352-2752	1758-7646				JAN 8	2020	23	2					241	264		10.1108/QMR-01-2019-0011		JAN 2020					WOS:000512720700001						
J	Hong, H; Han, A				Hong, Hyeon; Han, Areum			A systematic review on empathy measurement tools for care professionals	EDUCATIONAL GERONTOLOGY																	Han, Areum/0000-0003-1369-9052												0360-1277	1521-0472				FEB 1	2020	46	2					72	83		10.1080/03601277.2020.1712058		JAN 2020					WOS:000506131300001						
J	Baugh, RF; Hoogland, MA; Baugh, AD				Baugh, Reginald F.; Hoogland, Margaret A.; Baugh, Aaron D.			The Long-Term Effectiveness of Empathic Interventions in Medical Education: A Systematic Review	ADVANCES IN MEDICAL EDUCATION AND PRACTICE																													1179-7258						2020	11						879	890		10.2147/AMEP.S259718							WOS:000592251300001	33244286					
J	Fechino, M; Jacobs, AM; Ludtke, J				Fechino, Marion; Jacobs, Arthur M.; Luedtke, Jana			Following in Jakobson and Levi-Strauss' footsteps: A neurocognitive poetics investigation of eye movements during the reading of Baudelaire's 'Les Chats'	JOURNAL OF EYE MOVEMENT RESEARCH																													1995-8692						2020	13	3							4	10.16910/jemr.13.3.4							WOS:000580448800003						
J	Mueller, SC; Hudson, AR; Meeus, C				Mueller, Sven C.; Hudson, Anna R.; Meeus, Carmen			Do pictures really say more than a thousand words? A network approach to early traumatic experience and empathic responding	EUROPEAN JOURNAL OF PSYCHOTRAUMATOLOGY																	Hudson, Anna/0000-0002-5752-7888												2000-8198	2000-8066					2020	11	1							1804806	10.1080/20008198.2020.1804806							WOS:000576064300001	33062210					
J	Bouzanjani, AA; Bahadori, P; Nikoonam, P				Allahyari Bouzanjani, Ahmad; Bahadori, Pardis; Nikoonam, Pardis			Nurses' Empathetic Behaviors: The Direct and Indirect Effect of Their Spiritual Orientation	JOURNAL OF RELIGION & HEALTH																	Allahyari Bouzanjani, Ahmad/0000-0001-7042-3357												0022-4197	1573-6571															10.1007/s10943-019-00966-9		JAN 2020					WOS:000574070500001	31894520					
J	Hyatt, CJ; Calhoun, VD; Pittman, B; Corbera, S; Bell, MD; Rabany, L; Pelphrey, K; Pearlson, GD; Assaf, M				Hyatt, Christopher J.; Calhoun, Vince D.; Pittman, Brian; Corbera, Silvia; Bell, Morris D.; Rabany, Liron; Pelphrey, Kevin; Pearlson, Godfrey D.; Assaf, Michal			Default mode network modulation by mentalizing in young adults with autism spectrum disorder or schizophrenia	NEUROIMAGE-CLINICAL																													2213-1582						2020	27								102343	10.1016/j.nicl.2020.102343							WOS:000562965000001	32711391					
J	Wang, HG; Zhen, Z; Liu, C; Qin, SZ				Wang, Huagen; Zhen, Zhen; Liu, Chao; Qin, Shaozheng			Punishing or helping: The influence of acute stress on third-party decision-making	CHINESE SCIENCE BULLETIN-CHINESE																													0023-074X	2095-9419					2020	65	19					1975	1984		10.1360/TB-2019-0688							WOS:000560211200009						
J	Kim, KJ				Kim, Kyong-Jee			Project-based learning approach to increase medical student empathy	MEDICAL EDUCATION ONLINE																	Reis, AlessanRSS/0000-0001-8486-7469												1087-2981					JAN 1	2020	25	1							1742965	10.1080/10872981.2020.1742965							WOS:000560169000001	32197574					
S	Moch, BN; Ervita, M; Syaifullah, DH		Nahry; Marthanty, DR		Moch, Boy Nurtjahyo; Ervita, Margie; Syaifullah, Danu Hadi			Assessment Evaluation of Cognitive Factor and Work Stress Factors on Disaster Social Worker's Productivity in Indonesia	RECENT PROGRESS ON: MECHANICAL, INFRASTRUCTURE AND INDUSTRIAL ENGINEERING	AIP Conference Proceedings				16th International Conference on Quality in Research (QiR) / International Symposium on Advances in Mechanical Engineering (ISAME)	JUL 21-24, 2019	Univ Andalas, Padang, INDONESIA	Univ Indonesia, Fac Engn, Univ Dharma Andalas, Univ Bung Hatta	Univ Andalas																				0094-243X		978-0-7354-1986-5				2020	2227								040019	10.1063/5.0007197							WOS:000558057600081						
J	Haslam, N; Dakin, BC; Fabiano, F; McGrath, MJ; Rhee, J; Vylomova, E; Weaving, M; Wheeler, MA				Haslam, Nick; Dakin, Brodie C.; Fabiano, Fabian; McGrath, Melanie J.; Rhee, Joshua; Vylomova, Ekaterina; Weaving, Morgan; Wheeler, Melissa A.			Harm inflation: Making sense of concept creep	EUROPEAN REVIEW OF SOCIAL PSYCHOLOGY																McGrath, Melanie/AAO-8633-2020; Haslam, Nick/D-9026-2011; Haslam, Nick/AAZ-2062-2020; Vylomova, Ekaterina/K-6955-2014	McGrath, Melanie/0000-0001-8632-218X; Haslam, Nick/0000-0002-1913-2340; Haslam, Nick/0000-0002-1913-2340; Vylomova, Ekaterina/0000-0002-4058-5459; Weaving, Morgan/0000-0002-8519-868X; Rhee, Joshua/0000-0002-6245-7060												1046-3283	1479-277X				JAN 1	2020	31	1					254	286		10.1080/10463283.2020.1796080							WOS:000550968100001						
J	Ziv, I; Golbez, N; Shapira, N				Ziv, Ido; Golbez, Nadia; Shapira, Nili			Parental sense of competence, resilience, and empathy in relation fathers' responses to children's negative emotions in the context of everyday paternal childrearing decisions	COGENT PSYCHOLOGY																													2331-1908					JAN 1	2020	7	1							1794681	10.1080/23311908.2020.1794681							WOS:000550070700001						
J	Caamano, P; Leiva, S; Ferreres, A				Caamano, Paula; Leiva, Samanta; Ferreres, Aldo			Empathy impairments and its relation to behavior in patients with traumatic brain injury: A systematic review	CUADERNOS DE NEUROPSICOLOGIA-PANAMERICAN JOURNAL OF NEUROPSYCHOLOGY																													0718-4123					JAN-APR	2020	14	1					175	191		10.7714/CNPS/14.1.217							WOS:000545015700018						
J	Zhang, XY; Wu, ZH; Li, SL; Lai, J; Han, M; Chen, XY; Liu, C; Ding, DQ				Zhang, Xiangyi; Wu, Zhihui; Li, Shenglan; Lai, Ji; Han, Meng; Chen, Xiyou; Liu, Chang; Ding, Daoqun			Why People With High Alexithymia Make More Utilitarian Judgments The Role of Empathic Concern and Deontological Inclinations	EXPERIMENTAL PSYCHOLOGY																													1618-3169	2190-5142				JAN	2020	67	1					23	30		10.1027/1618-3169/a000474							WOS:000540715100004	32520665					
J	Fang, X; Chen, LX; Wang, J; Zhang, Q; Mo, L				Fang, Xu; Chen, Lixiang; Wang, Jie; Zhang, Qun; Mo, Lei			Do All Types of Compassion Increase Prosocial Lying?	PSYCHOLOGY RESEARCH AND BEHAVIOR MANAGEMENT																													1179-1578						2020	13						437	451		10.2147/PRBM.S238246							WOS:000538801000001	32547266					
J	Bellebaum, C; Ghio, M; Wollmer, M; Weismuller, B; Thoma, P				Bellebaum, Christian; Ghio, Marta; Wollmer, Marie; Weismueller, Benjamin; Thoma, Patrizia			The role of trait empathy in the processing of observed actions in a false-belief task	SOCIAL COGNITIVE AND AFFECTIVE NEUROSCIENCE																													1749-5016	1749-5024				JAN	2020	15	1					53	61		10.1093/scan/nsaa009							WOS:000537434300004	31993669					
J	Tyler, TR; Franklin, AE				Tyler, Tee R.; Franklin, Ashley E.			Student Reflections with a Dyadic Objective Structured Clinical Examination (OSCE) Adapted for Social Work	JOURNAL OF TEACHING IN SOCIAL WORK																; Franklin, Ashley/G-4488-2015	Tyler, Tee/0000-0002-6631-274X; Franklin, Ashley/0000-0002-9084-9125												0884-1233	1540-7349					2020	40	3					221	241		10.1080/08841233.2020.1751774							WOS:000536630000002						
J	O'Connell, C; McKinnon, M; LaBouff, J				O'Connell, Christine; McKinnon, Merryn; LaBouff, Jordan			One size does not fit all: gender implications for the design of outcomes, evaluation and assessment of science communication programs	JCOM-JOURNAL OF SCIENCE COMMUNICATION																													1824-2049						2020	19	1							A06	10.22323/2.19010206							WOS:000528220400006						
J	Stoffers, J; van der Heijden, B; Schrijver, I				Stoffers, Jol; van der Heijden, Beatrice; Schrijver, Ilse			Towards a Sustainable Model of Innovative Work Behaviors' Enhancement: The Mediating Role of Employability	SUSTAINABILITY																	Stoffers, Jol/0000-0003-3427-7238; Van der Heijden, Beatrice/0000-0001-8672-5368													2071-1050				JAN	2020	12	1							159	10.3390/su12010159							WOS:000521955600159						
