PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Birkett, M; Espelage, DL				Birkett, Michelle; Espelage, Dorothy L.			Homophobic Name-calling, Peer-groups, and Masculinity: The Socialization of Homophobic Behavior in Adolescents	SOCIAL DEVELOPMENT																													0961-205X	1467-9507				JAN	2015	24	1					184	205		10.1111/sode.12085							WOS:000347540600011						
J	Hockerts, K				Hockerts, Kai			The Social Entrepreneurial Antecedents Scale (SEAS): a validation study	SOCIAL ENTERPRISE JOURNAL																													1750-8614	1750-8533					2015	11	3					260	+		10.1108/SEJ-05-2014-0026							WOS:000211694600003						
J	Engelberg, E; Limbach-Reich, A				Engelberg, Elisabeth; Limbach-Reich, Arthur			The role of empathy in case management: a pilot study	SOCIAL WORK EDUCATION																													0261-5479	1470-1227					2015	34	8					1021	1033		10.1080/02615479.2015.1087996							WOS:000210589900008						
J	Murray, M; Murray, L; Donnelly, M				Murray, Marylou; Murray, Lois; Donnelly, Michael			Systematic review protocol of interventions to improve the psychological well-being of general practitioners	SYSTEMATIC REVIEWS																	Murray, Marylou/0000-0002-2123-3589													2046-4053					2015	4								117	10.1186/s13643-015-0098-z							WOS:000453134600114	26394833					
J	Samper, P; Mestre, V; Malonda, E				Samper, Paula; Mestre, Vicenta; Malonda, Elisabeth			Evaluation of the Role of Intellectual and Socioemotional Variables in Solving Problems in Adolescence	UNIVERSITAS PSYCHOLOGICA																Garcia, Paula Samper/K-6524-2014; Samper, Paula/A-6854-2013; Vidal, Elisabeth Malonda/ABG-9056-2020	Garcia, Paula Samper/0000-0003-3788-7779; Samper, Paula/0000-0003-3788-7779; Vidal, Elisabeth Malonda/0000-0003-1970-924X												1657-9267					JAN-MAR	2015	14	1					287	298									WOS:000367989500024						
J	Anders, S; Heussen, Y; Sprenger, A; Haynes, JD; Ethofer, T				Anders, Silke; Heussen, Yana; Sprenger, Andreas; Haynes, John-Dylan; Ethofer, Thomas			Social gating of sensory information during ongoing communication	NEUROIMAGE																Sprenger, Andreas/C-7612-2009; Haynes, John-Dylan/Q-1148-2016	Sprenger, Andreas/0000-0001-9255-7911; Haynes, John-Dylan/0000-0003-1786-6954												1053-8119	1095-9572				JAN 1	2015	104						189	198		10.1016/j.neuroimage.2014.10.007							WOS:000345393800019	25315788					
J	Cooper, EA; Garlick, J; Featherstone, E; Voon, V; Singer, T; Critchley, HD; Harrison, NA				Cooper, Ella A.; Garlick, John; Featherstone, Eric; Voon, Valerie; Singer, Tania; Critchley, Hugo D.; Harrison, Neil A.			You Turn Me Cold: Evidence for Temperature Contagion	PLOS ONE																Voon, Valerie/O-7038-2017; critchley, hugo d/G-9267-2011	Voon, Valerie/0000-0001-6790-1776; critchley, hugo d/0000-0002-2445-9284; Harrison, Neil/0000-0002-9584-3769												1932-6203					DEC 31	2014	9	12							e116126	10.1371/journal.pone.0116126							WOS:000347119100097	25551826					
J	Lehmann, A; Bahcesular, K; Brockmann, EM; Biederbick, SE; Dziobek, I; Gallinat, J; Montag, C				Lehmann, Anja; Bahcesular, Katja; Brockmann, Eva-Maria; Biederbick, Sarah-Elisabeth; Dziobek, Isabel; Gallinat, Jurgen; Montag, Christiane			Subjective experience of emotions and emotional empathy in paranoid schizophrenia	PSYCHIATRY RESEARCH																Dziobek, isabel/ABB-4928-2020	Montag, Christiane/0000-0002-3307-276X												0165-1781					DEC 30	2014	220	3					825	833		10.1016/j.psychres.2014.09.009							WOS:000347361300014	25288043					
J	Michaels, TM; Horan, WP; Ginger, EJ; Martinovich, Z; Pinkham, AE; Smith, MJ				Michaels, Tania M.; Horan, William P.; Ginger, Emily J.; Martinovich, Zoran; Pinkham, Amy E.; Smith, Matthew J.			Cognitive empathy contributes to poor social functioning in schizophrenia: Evidence from a new self-report measure of cognitive and affective empathy	PSYCHIATRY RESEARCH																Horan, William/V-7495-2019	Smith, Matthew/0000-0002-0079-1477												0165-1781					DEC 30	2014	220	3					803	810		10.1016/j.psychres.2014.08.054							WOS:000347361300011	25632418					
J	Sanchez-Perez, N; Fuentes, LJ; Jolliffe, D; Gonzalez-Salinas, C				Sanchez-Perez, Noelia; Fuentes, Luis J.; Jolliffe, Darrick; Gonzalez-Salinas, Carmen			Assessing children's empathy through a Spanish adaptation of the Basic Empathy Scale: parent's and child's report forms	FRONTIERS IN PSYCHOLOGY																Fuentes, Luis J J/B-3520-2011; Perez, Noelia Sanchez/AAB-2925-2019	Fuentes, Luis J J/0000-0002-3203-9976; Jolliffe, Darrick/0000-0003-4590-6343; Sanchez-Perez, Noelia/0000-0002-6112-9639												1664-1078					DEC 15	2014	5								1438	10.3389/fpsyg.2014.01438							WOS:000347181500001	25566121					
J	Ofir-Eyal, S; Hasson-Ohayon, I; Kravetz, S				Ofir-Eyal, Shani; Hasson-Ohayon, Ilanit; Kravetz, Shlomo			Affective and cognitive empathy and social quality of life in schizophrenia: A comparison between a parallel process model and an integrative meditation model	PSYCHIATRY RESEARCH																Hasson-Ohayon, Ilanit/W-1661-2019	Hasson-Ohayon, Ilanit/0000-0002-5618-019X												0165-1781					DEC 15	2014	220	1-2					51	57		10.1016/j.psychres.2014.06.049							WOS:000345058400007	25066964					
J	McCall, C; Steinbeis, N; Ricard, M; Singer, T				McCall, Cade; Steinbeis, Nikolaus; Ricard, Matthieu; Singer, Tania			Compassion meditators show less anger, less punishment and more compensation of victims in response to fairness violations	FRONTIERS IN BEHAVIORAL NEUROSCIENCE																	McCall, Cade/0000-0003-0746-8899												1662-5153					DEC 9	2014	8								424	10.3389/fnbeh.2014.00424							WOS:000347948300001	25538589					
J	de Jonge, J; van Trijp, H				de Jonge, Janneke; van Trijp, Hans			Heterogeneity in consumer perceptions of the animal friendliness of broiler production systems	FOOD POLICY																													0306-9192	1873-5657				DEC	2014	49		1				174	185		10.1016/j.foodpol.2014.07.008							WOS:000347760400018						
J	Koopmann-Holm, B; Tsai, JL				Koopmann-Holm, Birgit; Tsai, Jeanne L.			Focusing on the Negative: Cultural Differences in Expressions of Sympathy	JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY																													0022-3514	1939-1315				DEC	2014	107	6					1092	1115		10.1037/a0037684							WOS:000348047700008	25243416					
J	Bertels, J; Deliens, G; Peigneux, P; Destrebecqz, A				Bertels, Julie; Deliens, Gaetane; Peigneux, Philippe; Destrebecqz, Arnaud			The Brussels Mood Inductive Audio Stories (MIAS) database	BEHAVIOR RESEARCH METHODS																	Peigneux, Philippe/0000-0003-4745-1434												1554-351X	1554-3528				DEC	2014	46	4					1098	1107		10.3758/s13428-014-0445-3							WOS:000347099100018	24519495					
J	Khera, MLK; Harvey, AJ; Callan, MJ				Khera, Maya L. K.; Harvey, Annelie J.; Callan, Mitchell J.			Beliefs in a Just World, Subjective Well-Being and Attitudes Towards Refugees Among Refugee Workers	SOCIAL JUSTICE RESEARCH																	Callan, Mitchell/0000-0002-6737-8281												0885-7466	1573-6725				DEC	2014	27	4					432	443		10.1007/s11211-014-0220-8							WOS:000347175100002						
J	Lotz, S; Fix, AR				Lotz, Sebastian; Fix, Andrea R.			Financial Returns Versus Moral Concerns: Laypeople's Willingness to Engage in Fair Investments	SOCIAL JUSTICE RESEARCH																													0885-7466	1573-6725				DEC	2014	27	4					487	503		10.1007/s11211-014-0222-6							WOS:000347175100005						
J	Keane, A				Keane, Anthony			The Influence of Therapist Mindfulness Practice on Psychotherapeutic Work: A Mixed-Methods Study	MINDFULNESS																													1868-8527	1868-8535				DEC	2014	5	6					689	703		10.1007/s12671-013-0223-9							WOS:000346635100008						
J	Martinez, AG; Stuewig, J; Tangney, JP				Martinez, Andres G.; Stuewig, Jeffrey; Tangney, June P.			Can Perspective-Taking Reduce Crime? Examining a Pathway Through Empathic-Concern and Guilt-Proneness	PERSONALITY AND SOCIAL PSYCHOLOGY BULLETIN																													0146-1672	1552-7433				DEC	2014	40	12					1659	1667		10.1177/0146167214554915							WOS:000344851000009	25324328					
J	Sandvik, AM; Hansen, AL; Johnsen, BH; Laberg, JC				Sandvik, Asle M.; Hansen, Anita L.; Johnsen, Bjorn Helge; Laberg, Jon Christian			Psychopathy and the ability to read the "language of the eyes": Divergence in the psychopathy construct	SCANDINAVIAN JOURNAL OF PSYCHOLOGY																													0036-5564	1467-9450				DEC	2014	55	6					585	592		10.1111/sjop.12138							WOS:000345219900010	24954681					
J	Rueda, P; Fernandez-Berrocal, P; Schonert-Reichl, KA				Rueda, Pilar; Fernandez-Berrocal, Pablo; Schonert-Reichl, Kimberly A.			Perspective-Taking and Empathic Concern as Mediators for Happiness and Positive Affect in Adolescents With and Without Asperger Syndrome	JOURNAL OF DEVELOPMENTAL AND PHYSICAL DISABILITIES																Berrocal, Pablo Fernandez/C-4440-2018	Berrocal, Pablo Fernandez/0000-0002-0844-2976												1056-263X	1573-3580				DEC	2014	26	6					717	735		10.1007/s10882-014-9391-3							WOS:000344598100005						
J	Bernhardt, BC; Valk, SL; Silani, G; Bird, G; Frith, U; Singer, T				Bernhardt, Boris C.; Valk, Sofie L.; Silani, Giorgia; Bird, Geoffrey; Frith, Uta; Singer, Tania			Selective Disruption of Sociocognitive Structural Brain Networks in Autism and Alexithymia	CEREBRAL CORTEX																Bird, Geoff/AAA-3652-2020; Frith, Uta/C-1757-2008	silani, giorgia/0000-0002-4284-3618; Frith, Uta/0000-0002-9063-4466; Bird, Geoffrey/0000-0002-2310-0202												1047-3211	1460-2199				DEC	2014	24	12					3258	3267		10.1093/cercor/bht182							WOS:000345838300014	23863687					
J	Ten Brummelhuis, LL; Haar, JM; Roche, M				Ten Brummelhuis, Lieke L.; Haar, Jarrod M.; Roche, Maree			DOES FAMILY LIFE HELP TO BE A BETTER LEADER? A CLOSER LOOK AT CROSSOVER PROCESSES FROM LEADERS TO FOLLOWERS	PERSONNEL PSYCHOLOGY																Roche, Maree/Q-7790-2016	Roche, Maree/0000-0003-2711-4895												0031-5826	1744-6570				WIN	2014	67	4					917	949		10.1111/peps.12057							WOS:000344548500006						
J	Wolfer, R; Schultze-Krumbholz, A; Zagorscak, P; Jakel, A; Gobel, K; Scheithauer, H				Woelfer, Ralf; Schultze-Krumbholz, Anja; Zagorscak, Pavle; Jaekel, Anne; Goebel, Kristin; Scheithauer, Herbert			Prevention 2.0: Targeting Cyberbullying @ School	PREVENTION SCIENCE																Schultze-Krumbholz, Anja/AAC-2407-2019	Schultze-Krumbholz, Anja/0000-0002-2851-8421												1389-4986	1573-6695				DEC	2014	15	6					879	887		10.1007/s11121-013-0438-y							WOS:000344806700015	24122481					
J	Tan, CSS; Luyten, K; Van den Bergh, J; Schoning, J; Coninx, K				Tan, Chiew Seng Sean; Luyten, Kris; Van den Bergh, Jan; Schoning, Johannes; Coninx, Karin			The Role of Physiological Cues during Remote Collaboration	PRESENCE-TELEOPERATORS AND VIRTUAL ENVIRONMENTS																Van den Bergh, Jan/H-3986-2019; Schoning, Johannes/AAE-9585-2020	Van den Bergh, Jan/0000-0002-3054-0628; Schoning, Johannes/0000-0002-8823-4607													1531-3263				WIN	2014	23	1					90	107		10.1162/PRES_a_00168							WOS:000336824500007						
J	Skerry, AE; Saxe, R				Skerry, Amy E.; Saxe, Rebecca			A Common Neural Code for Perceived and Inferred Emotion	JOURNAL OF NEUROSCIENCE																	/0000-0003-2377-1791												0270-6474	1529-2401				NOV 26	2014	34	48					15997	16008		10.1523/JNEUROSCI.1676-14.2014							WOS:000345923600017	25429141					
J	Wang, QF; Zhang, ZW; Dong, F; Chen, LG; Zheng, L; Guo, XY; Li, JQ				Wang, Qianfeng; Zhang, Zhuwei; Dong, Fang; Chen, Luguang; Zheng, Li; Guo, Xiuyan; Li, Jianqi			Anterior Insula GABA Levels Correlate with Emotional Aspects of Empathy: A Proton Magnetic Resonance Spectroscopy Study	PLOS ONE																													1932-6203					NOV 24	2014	9	11							e113845	10.1371/journal.pone.0113845							WOS:000346766900074	25419976					
J	Tschacher, W; Rees, GM; Ramseyer, F				Tschacher, Wolfgang; Rees, Georg M.; Ramseyer, Fabian			Nonverbal synchrony and affect in dyadic interactions	FRONTIERS IN PSYCHOLOGY																Ramseyer, Fabian/A-6995-2012	Ramseyer, Fabian/0000-0001-6878-724X; Tschacher, Wolfgang/0000-0001-7357-0280												1664-1078					NOV 24	2014	5								1323	10.3389/fpsyg.2014.01323							WOS:000345527700001	25505435					
J	Krol, KM; Kamboj, SK; Curran, HV; Grossmann, T				Krol, Kathleen M.; Kamboj, Sunjeev K.; Curran, H. Valerie; Grossmann, Tobias			Breastfeeding experience differentially impacts recognition of happiness and anger in mothers	SCIENTIFIC REPORTS																Grossmann, Tobias/H-6364-2019; Krol, Kathleen/L-1817-2019	Krol, Kathleen/0000-0002-8098-3195; Kamboj, Sunjeev/0000-0003-2197-0826; Grossmann, Tobias/0000-0002-1116-6423												2045-2322					NOV 12	2014	4								7006	10.1038/srep07006							WOS:000344760500002	25387686					
J	Dedousis-Wallace, A; Shute, R; Varlow, M; Murrihy, R; Kidman, T				Dedousis-Wallace, Anna; Shute, Rosalyn; Varlow, Megan; Murrihy, Rachael; Kidman, Tony			Predictors of teacher intervention in indirect bullying at school and outcome of a professional development presentation for teachers	EDUCATIONAL PSYCHOLOGY																	Dedousis-Wallace, Anna/0000-0002-6167-7467; Shute, Rosalyn/0000-0002-7084-8328												0144-3410	1469-5820				NOV 10	2014	34	7					862	875		10.1080/01443410.2013.785385							WOS:000346052100006						
J	Oxburgh, G; Ost, J; Morris, P; Cherryman, J				Oxburgh, Gavin; Ost, James; Morris, Paul; Cherryman, Julie			The Impact of Question Type and Empathy on Police Interviews with Suspects of Homicide, Filicide and Child Sexual Abuse	PSYCHIATRY PSYCHOLOGY AND LAW																Oxburgh, Gavin/AAL-2314-2020	Oxburgh, Gavin/0000-0003-4830-1673; Ost, James/0000-0002-6992-8160; morris, paul/0000-0002-3752-6992												1321-8719	1934-1687				NOV 2	2014	21	6					903	917		10.1080/13218719.2014.918078							WOS:000345135300007						
J	Elfenbein, HA				Elfenbein, Hillary Anger			The many faces of emotional contagion: An affective process theory of affective linkage	ORGANIZATIONAL PSYCHOLOGY REVIEW																													2041-3866	2041-3874				NOV	2014	4	4					326	362		10.1177/2041386614542889							WOS:000354823200002						
J	Barr, RG; Fairbrother, N; Pauwels, J; Green, J; Chen, M; Brant, R				Barr, Ronald G.; Fairbrother, Nicole; Pauwels, Julie; Green, James; Chen, Mandy; Brant, Rollin			Maternal frustration, emotional and behavioural responses to prolonged infant crying	INFANT BEHAVIOR & DEVELOPMENT																	Fairbrother, Nichole/0000-0002-1939-5984; Barr, Ronald/0000-0002-6192-9003; Brant, Rollin/0000-0002-8026-2451												0163-6383	1879-0453				NOV	2014	37	4					652	664		10.1016/j.infbeh.2014.08.012							WOS:000348016800021	25240708					
J	Bottoms, BL; Peter-Hagene, LC; Stevenson, MC; Wiley, TRA; Mitchell, TS; Goodman, GS				Bottoms, Bette L.; Peter-Hagene, Liana C.; Stevenson, Margaret C.; Wiley, Tisha R. A.; Mitchell, Tracey Schneider; Goodman, Gail S.			Explaining Gender Differences in Jurors' Reactions to Child Sexual Assault Cases	BEHAVIORAL SCIENCES & THE LAW																Wiley, Tisha/S-3905-2019	Wiley, Tisha/0000-0001-6399-1647												0735-3936	1099-0798				NOV-DEC	2014	32	6			SI		789	812		10.1002/bsl.2147							WOS:000346824500009	25430669					
J	Bederian-Gardner, D; Goldfarb, D				Bederian-Gardner, Daniel; Goldfarb, Deborah			Expectations of Emotions during Testimony: The Role of Communicator and Perceiver Characteristics	BEHAVIORAL SCIENCES & THE LAW																													0735-3936	1099-0798				NOV-DEC	2014	32	6			SI		829	845		10.1002/bsl.2146							WOS:000346824500011	25430607					
J	Aragon, OR; Sharer, EA; Bargh, JA; Pineda, JA				Aragon, Oriana R.; Sharer, Elizabeth A.; Bargh, John A.; Pineda, Jaime A.			Modulations of mirroring activity by desire for social connection and relevance of movement	SOCIAL COGNITIVE AND AFFECTIVE NEUROSCIENCE																Aragon, Oriana R./AAB-6078-2020	Aragon, Oriana R./0000-0002-1016-2076												1749-5016	1749-5024				NOV	2014	9	11					1762	1769		10.1093/scan/nst172							WOS:000345846800015	24194581					
J	Tone, EB; Tully, EC				Tone, Erin B.; Tully, Erin C.			Empathy as a "risky strength": A multilevel examination of empathy and risk for internalizing disorders	DEVELOPMENT AND PSYCHOPATHOLOGY																Tully, Erin/L-3980-2016	Tone, Erin/0000-0003-4021-1673												0954-5794	1469-2198				NOV	2014	26	4	2		SI		1547	1565		10.1017/S0954579414001199							WOS:000345576500025	25422978					
J	Vandenbroucke, S; Crombez, G; Harrar, V; Brusselmans, G; Devulder, J; Spence, C; Goubert, L				Vandenbroucke, S.; Crombez, G.; Harrar, V.; Brusselmans, G.; Devulder, J.; Spence, C.; Goubert, L.			Fibromyalgia patients and controls are equally accurate in detecting tactile stimuli while observing another in pain: an experimental study	ATTENTION PERCEPTION & PSYCHOPHYSICS																Goubert, Liesbet/J-9607-2012	Goubert, Liesbet/0000-0002-7657-5148												1943-3921	1943-393X				NOV	2014	76	8					2548	2559		10.3758/s13414-014-0729-9							WOS:000345074200032	24990407					
J	Djikic, M; Oatley, K				Djikic, Maja; Oatley, Keith			The Art in Fiction: From Indirect Communication to Changes of the Self	PSYCHOLOGY OF AESTHETICS CREATIVITY AND THE ARTS																													1931-3896	1931-390X				NOV	2014	8	4					498	505		10.1037/a0037999							WOS:000345217000011						
J	Colonnello, V; Heinrichs, M				Colonnello, Valentina; Heinrichs, Markus			Intranasal oxytocin enhances positive self-attribution in healthy men	JOURNAL OF PSYCHOSOMATIC RESEARCH																	Colonnello, Valentina/0000-0002-4204-7312												0022-3999	1879-1360				NOV	2014	77	5					415	419		10.1016/j.jpsychores.2014.06.016							WOS:000344718200012	25439340					
J	Dziura, SL; Thompson, JC				Dziura, Sarah L.; Thompson, James C.			Social-Network Complexity in Humans Is Associated With the Neural Response to Social Information	PSYCHOLOGICAL SCIENCE																	Dziura, Sarah/0000-0002-5072-4299												0956-7976	1467-9280				NOV	2014	25	11					2095	2101		10.1177/0956797614549209							WOS:000344874900013	25253279					
J	Diehl, C; Glaser, T; Bohner, G				Diehl, Charlotte; Glaser, Tina; Bohner, Gerd			Face the Consequences: Learning About Victim's Suffering Reduces Sexual Harassment Myth Acceptance and Men's Likelihood to Sexually Harass	AGGRESSIVE BEHAVIOR																Bohner, Gerd/B-2274-2008	Bohner, Gerd/0000-0002-0564-3625												0096-140X	1098-2337				NOV-DEC	2014	40	6					489	503		10.1002/ab.21553							WOS:000344002600001	25079949					
J	Gilman, R; Rice, KG; Carboni, I				Gilman, Rich; Rice, Kenneth G.; Carboni, Inga			PERFECTIONISM, PERSPECTIVE TAKING, AND SOCIAL CONNECTION IN ADOLESCENTS	PSYCHOLOGY IN THE SCHOOLS																													0033-3085	1520-6807				NOV	2014	51	9			SI		947	959		10.1002/pits.21793							WOS:000343931000005						
J	Bynum, WE; Goodie, JL				Bynum, William E.; Goodie, Jeffrey L.			Shame, guilt, and the medical learner: ignored connections and why we should care	MEDICAL EDUCATION																Goodie, Jeffrey/AAU-1318-2020	Bynum, William/0000-0003-3796-9301												0308-0110	1365-2923				NOV	2014	48	11					1045	1054		10.1111/medu.12521							WOS:000343813400006	25307632					
J	van Prooijen, JW; van Dijk, E				van Prooijen, Jan-Willem; van Dijk, Eric			When consequence size predicts belief in conspiracy theories: The moderating role of perspective taking	JOURNAL OF EXPERIMENTAL SOCIAL PSYCHOLOGY																	van Prooijen, Jan-Willem/0000-0001-6236-0819												0022-1031	1096-0465				NOV	2014	55						63	73		10.1016/j.jesp.2014.06.006							WOS:000343618000008						
J	Knowles, ML				Knowles, Megan L.			Social rejection increases perspective taking	JOURNAL OF EXPERIMENTAL SOCIAL PSYCHOLOGY																													0022-1031	1096-0465				NOV	2014	55						126	132		10.1016/j.jesp.2014.06.008							WOS:000343618000015						
J	Cohen, TR; Panter, AT; Turan, N; Morse, L; Kim, Y				Cohen, Taya R.; Panter, A. T.; Turan, Nazli; Morse, Lily; Kim, Yeonjeong			Moral Character in the Workplace	JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY																Cohen, Taya R./F-7505-2012	Cohen, Taya R./0000-0001-7325-793X; Bhatia, Nazli/0000-0001-6952-0635; , Lily/0000-0003-3154-1638												0022-3514	1939-1315				NOV	2014	107	5					943	963		10.1037/a0037245							WOS:000344471300009	25133716					
J	Zaki, J				Zaki, Jamil			Empathy: A Motivated Account	PSYCHOLOGICAL BULLETIN																													0033-2909	1939-1455				NOV	2014	140	6					1608	1647		10.1037/a0037679							WOS:000344354000008	25347133					
J	Hysek, CM; Schmid, Y; Simmler, LD; Domes, G; Heinrichs, M; Eisenegger, C; Preller, KH; Quednow, BB; Liechti, ME				Hysek, Cedric M.; Schmid, Yasmin; Simmler, Linda D.; Domes, Gregor; Heinrichs, Markus; Eisenegger, Christoph; Preller, Katrin H.; Quednow, Boris B.; Liechti, Matthias E.			MDMA enhances emotional empathy and prosocial behavior	SOCIAL COGNITIVE AND AFFECTIVE NEUROSCIENCE																Simmler, Linda D/R-4128-2016; Schmid, Yasmin/A-9698-2019; Preller, Katrin/AAD-8914-2019; Quednow, Boris B./A-1666-2008; Domes, Gregor/J-3369-2013	Simmler, Linda D/0000-0003-3512-4057; Schmid, Yasmin/0000-0002-3618-584X; Quednow, Boris B./0000-0001-7933-2865; Domes, Gregor/0000-0001-5908-4374												1749-5016	1749-5024				NOV	2014	9	11					1645	1652		10.1093/scan/nst161							WOS:000345846800001	24097374					
J	Cheng, CL				Cheng, Ching-Ling			Heterogeneity of Relationally Aggressive Adolescents in Taiwan: Direct and Indirect Relational Aggression	JOURNAL OF INTERPERSONAL VIOLENCE																	Cheng, Ching-Ling/0000-0001-9027-4694												0886-2605	1552-6518				NOV	2014	29	16					3035	3052		10.1177/0886260514532525							WOS:000342583000009	24850766					
J	Hagenmuller, F; Rossler, W; Wittwer, A; Haker, H				Hagenmuller, Florence; Roessler, Wulf; Wittwer, Amrei; Haker, Helene			Juicy lemons for measuring basic empathic resonance	PSYCHIATRY RESEARCH																	Rossler, Wulf/0000-0003-0049-4533												0165-1781					OCT 30	2014	219	2					391	396		10.1016/j.psychres.2014.05.053							WOS:000340314500024	24953424					
J	Devlin, HC; Zaki, J; Ong, DC; Gruber, J				Devlin, Hillary C.; Zaki, Jamil; Ong, Desmond C.; Gruber, June			Not As Good as You Think? Trait Positive Emotion Is Associated with Increased Self-Reported Empathy but Decreased Empathic Performance	PLOS ONE																	Ong, Desmond/0000-0002-6781-8072												1932-6203					OCT 29	2014	9	10							e110470	10.1371/journal.pone.0110470							WOS:000345204200027	25353635					
J	Ardizzi, M; Sestito, M; Martini, F; Umilta, MA; Ravera, R; Gallese, V				Ardizzi, Martina; Sestito, Mariateresa; Martini, Francesca; Umilta, Maria Alessandra; Ravera, Roberto; Gallese, Vittorio			When Age Matters: Differences in Facial Mimicry and Autonomic Responses to Peers' Emotions in Teenagers and Adults	PLOS ONE																Ghiami, Zeinab/G-5492-2016	Ghiami, Zeinab/0000-0002-8767-984X; sestito, mariateresa/0000-0002-7045-6850; Umilta', Maria Alessandra/0000-0003-0180-6818; Ardizzi, Martina/0000-0001-9185-6784												1932-6203					OCT 22	2014	9	10							e110763	10.1371/journal.pone.0110763							WOS:000343674800072	25337916					
J	Marsh, AA; Stoycos, SA; Brethel-Haurwitz, KM; Robinson, P; VanMeter, JW; Cardinale, EM				Marsh, Abigail A.; Stoycos, Sarah A.; Brethel-Haurwitz, Kristin M.; Robinson, Paul; VanMeter, John W.; Cardinale, Elise M.			Neural and cognitive characteristics of extraordinary altruists	PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA																Brethel-Haurwitz, Kristin/J-6313-2019; VanMeter, John/D-2589-2018	Brethel-Haurwitz, Kristin/0000-0003-0429-4598; VanMeter, John/0000-0002-7012-5197												0027-8424					OCT 21	2014	111	42					15036	15041		10.1073/pnas.1408440111							WOS:000343302600035	25225374					
J	Gonzalez-Gadea, ML; Herrera, E; Parra, M; Mendez, PG; Baez, S; Manes, F; Ibanez, A				Gonzalez-Gadea, Maria Luz; Herrera, Eduar; Parra, Mario; Mendez, Pedro Gomez; Baez, Sandra; Manes, Facundo; Ibanez, Agustin			Emotion recognition and cognitive empathy deficits in adolescent offenders revealed by context-sensitive tasks	FRONTIERS IN HUMAN NEUROSCIENCE																Ibanez, Agustin/H-7976-2015; Parra, Mario/C-6135-2009	Ibanez, Agustin/0000-0001-6758-5101; Parra, Mario/0000-0002-2412-648X; Baez, Sandra/0000-0003-0875-1709; Herrera, Eduar/0000-0001-9409-245X												1662-5161					OCT 21	2014	8								850	10.3389/fnhum.2014.00850							WOS:000343404700001	25374529					
J	Porciello, G; Holmes, BS; Liuzza, MT; Crostella, F; Aglioti, SM; Bufalari, I				Porciello, Giuseppina; Holmes, Brittany Serra; Liuzza, Marco Tullio; Crostella, Filippo; Aglioti, Salvatore Maria; Bufalari, Ilaria			Interpersonal Multisensory Stimulation reduces the overwhelming distracting power of self-gaze: psychophysical evidence for 'engazement'	SCIENTIFIC REPORTS																Liuzza, Marco Tullio/A-9967-2012; Bufalari, Ilaria/J-5810-2016; Aglioti, Salvatore M/E-9829-2012; Porciello, Giuseppina/K-3460-2018	Liuzza, Marco Tullio/0000-0001-6708-1253; Bufalari, Ilaria/0000-0001-8675-5436; Porciello, Giuseppina/0000-0001-8374-5320												2045-2322					OCT 20	2014	4								6669	10.1038/srep06669							WOS:000343589900001	25327255					
J	Althaus, M; Groen, Y; van der Schaft, L; Minderaa, RB; Tucha, O; Mulder, LJM; Wijers, AA				Althaus, Monika; Groen, Yvonne; van der Schaft, Lutske; Minderaa, Ruud B.; Tucha, Oliver; Mulder, Lambertus J. M.; Wijers, Albertus A.			Sex Differences in Orienting to Pictures with and without Humans: Evidence from the Cardiac Evoked Response (ECR) and the Cortical Long Latency Parietal Positivity (LPP)	PLOS ONE																Tucha, Oliver/AAD-1403-2019	Groen, Yvonne/0000-0002-7242-0317												1932-6203					OCT 15	2014	9	10							e108224	10.1371/journal.pone.0108224							WOS:000346766200009	25330003					
J	Prguda, E; Neurnann, DL				Prguda, Emina; Neurnann, David L.			Inter-human and animal-directed empathy: A test for evolutionary biases in empathetic responding	BEHAVIOURAL PROCESSES																Neumann, David/G-2491-2015	Neumann, David/0000-0001-5400-462X; Prguda, Emina/0000-0003-4426-5505												0376-6357	1872-8308				OCT	2014	108						80	86		10.1016/j.beproc.2014.09.012							WOS:000347599800012	25242725					
J	Ashkanasy, NM; Becker, WJ; Waldman, DA				Ashkanasy, Neal M.; Becker, William J.; Waldman, David A.			Neuroscience and organizational behavior: Avoiding both neuro-euphoria and neuro-phobia	JOURNAL OF ORGANIZATIONAL BEHAVIOR																Ashkanasy, Neal M./A-1444-2008	Ashkanasy, Neal M./0000-0001-6422-1425; Becker, William/0000-0002-4648-4122												0894-3796	1099-1379				OCT	2014	35	7					909	919		10.1002/job.1952							WOS:000345411300003						
