PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Rosenthal-von der Putten, AM; Kramer, NC; Hoffmann, L; Sobieraj, S; Eimler, SC				Rosenthal-von der Puetten, Astrid M.; Kraemer, Nicole C.; Hoffmann, Laura; Sobieraj, Sabrina; Eimler, Sabrina C.			An Experimental Study on Emotional Reactions Towards a Robot	INTERNATIONAL JOURNAL OF SOCIAL ROBOTICS																der Putten, Astrid Rosenthal-von/S-9048-2019; Kramer, Nicole C/F-8329-2012; der Putten, Astrid Rosenthal-von/F-6405-2014; Hoffmann, Laura/D-8076-2019; Hoffmann, Laura/P-5569-2019	der Putten, Astrid Rosenthal-von/0000-0002-2497-143X; der Putten, Astrid Rosenthal-von/0000-0002-2497-143X; Hoffmann, Laura/0000-0002-1258-4192; Hoffmann, Laura/0000-0002-1258-4192												1875-4791	1875-4805				JAN	2013	5	1					17	34		10.1007/s12369-012-0173-8							WOS:000333758400003						
J	Hawk, ST; Keijsers, L; Branje, SJT; Van der Graaff, J; de Wied, M; Meeus, W				Hawk, Skyler T.; Keijsers, Loes; Branje, Susan J. T.; Van der Graaff, Jolien; de Wied, Minet; Meeus, Wim			Examining the Interpersonal Reactivity Index (IRI) Among Early and Late Adolescents and Their Mothers	JOURNAL OF PERSONALITY ASSESSMENT																Meeus, Wim/H-8099-2013; Branje, Susan/A-7813-2010; Keijsers, Loes/F-4326-2010	Branje, Susan/0000-0002-9999-5313; Keijsers, Loes/0000-0001-8580-6000												0022-3891	1532-7752				JAN 1	2013	95	1					96	106		10.1080/00223891.2012.696080							WOS:000312699600010	22731809					
J	Hojat, M; Erdmann, JB; Gonnella, JS				Hojat, Mohammadreza; Erdmann, James B.; Gonnella, Joseph S.			Personality assessments and outcomes in medical education and the practice of medicine: AMEE Guide No. 79	MEDICAL TEACHER																													0142-159X	1466-187X					2013	35	7					E1267	E1301		10.3109/0142159X.2013.785654							WOS:000321487000002	23614402					
J	Groen, Y; Wijers, AA; Tucha, O; Althaus, M				Groen, Y.; Wijers, A. A.; Tucha, O.; Althaus, M.			Are there sex differences in ERPs related to processing empathy-evoking pictures?	NEUROPSYCHOLOGIA																Tucha, Oliver/AAD-1403-2019	Groen, Yvonne/0000-0002-7242-0317												0028-3932	1873-3514				JAN	2013	51	1					142	155		10.1016/j.neuropsychologia.2012.11.012							WOS:000314491300016	23174404					
J	Henschel, S; Roick, T				Henschel, Sofie; Roick, Thorsten			The link between empathy and literary text comprehension	ZEITSCHRIFT FUR ENTWICKLUNGSPSYCHOLOGIE UND PADAGOGISCHE PSYCHOLOGIE																													0049-8637	2190-6262					2013	45	2					103	113		10.1026/0049-8637/a000084							WOS:000317174900005						
J	Ma-Kellams, C; Blascovich, J				Ma-Kellams, Christine; Blascovich, Jim			The ironic effect of financial incentive on empathic accuracy	JOURNAL OF EXPERIMENTAL SOCIAL PSYCHOLOGY																													0022-1031	1096-0465				JAN	2013	49	1					65	71		10.1016/j.jesp.2012.08.014							WOS:000311176400007						
J	Neff, KD; Pommier, E				Neff, Kristin D.; Pommier, Elizabeth			The Relationship between Self-compassion and Other-focused Concern among College Undergraduates, Community Adults, and Practicing Meditators	SELF AND IDENTITY																													1529-8868	1529-8876					2013	12	2					160	176		10.1080/15298868.2011.649546							WOS:000311452500004						
J	Haker, H; Schimansky, J; Jann, S; Rossler, W				Haker, Helene; Schimansky, Jenny; Jann, Sibylle; Roessler, Wulf			Self-reported empathic abilities in schizophrenia: A longitudinal perspective	PSYCHIATRY RESEARCH																	Rossler, Wulf/0000-0003-0049-4533												0165-1781					DEC 30	2012	200	2-3					1028	1031		10.1016/j.psychres.2012.04.004							WOS:000313764700149	22560058					
J	Montag, C; Brockmann, EM; Lehmann, A; Muller, DJ; Rujescu, D; Gallinat, J				Montag, Christiane; Brockmann, Eva-Maria; Lehmann, Anja; Mueller, Daniel J.; Rujescu, Dan; Gallinat, Juergen			Association between Oxytocin Receptor Gene Polymorphisms and Self-Rated 'Empathic Concern' in Schizophrenia	PLOS ONE																Muller, Daniel J./L-4159-2016	Muller, Daniel J./0000-0003-4978-4400; Montag, Christiane/0000-0002-3307-276X												1932-6203					DEC 20	2012	7	12							e51882	10.1371/journal.pone.0051882							WOS:000312794500061	23284802					
J	Moon, BB; Rhee, Y				Moon, Bitt Beach; Rhee, Yunna			Message Strategies and Forgiveness during Crises: Effects of Causal Attributions and Apology Appeal Types on Forgiveness	JOURNALISM & MASS COMMUNICATION QUARTERLY																													1077-6990	2161-430X				DEC	2012	89	4					677	694		10.1177/1077699012455388							WOS:000319680400007						
J	Barnfather, N; Amod, Z				Barnfather, Nikki; Amod, Zaytoon			Empathy and personal experiences of trainees in an Emotional Literacy and Persona Doll programme in South Africa	SOUTH AFRICAN JOURNAL OF PSYCHOLOGY																													0081-2463	2078-208X				DEC	2012	42	4					598	607		10.1177/008124631204200413							WOS:000314087100013						
J	Rueff-Lopes, R; Caetano, A				Rueff-Lopes, Rita; Caetano, Antonio			THE EMOTIONAL CONTAGION SCALE: FACTOR STRUCTURE AND PSYCHOMETRIC PROPERTIES IN A PORTUGUESE SAMPLE	PSYCHOLOGICAL REPORTS																Caetano, Antonio/M-5273-2013	Caetano, Antonio/0000-0002-5505-8256												0033-2941	1558-691X				DEC	2012	111	3					898	904		10.2466/08.21.28.PR0.111.6.898-904							WOS:000313310400019	23402055					
J	Gillioz, C; Gygax, P; Tapiero, I				Gillioz, Christelle; Gygax, Pascal; Tapiero, Isabelle			Individual Differences and Emotional Inferences During Reading Comprehension	CANADIAN JOURNAL OF EXPERIMENTAL PSYCHOLOGY-REVUE CANADIENNE DE PSYCHOLOGIE EXPERIMENTALE																													1196-1961	1878-7290				DEC	2012	66	4					239	250		10.1037/a0028625							WOS:000312420200003	22774802					
J	Neff, A; Sonnentag, S; Niessen, C; Unger, D				Neff, Angela; Sonnentag, Sabine; Niessen, Cornelia; Unger, Dana			What's mine is yours: The crossover of day-specific self-esteem	JOURNAL OF VOCATIONAL BEHAVIOR																	Sonnentag, Sabine/0000-0002-9464-4653												0001-8791	1095-9084				DEC	2012	81	3					385	394		10.1016/j.jvb.2012.10.002							WOS:000312474800010						
J	Telle, NT; Pfister, HR				Telle, Nils-Torge; Pfister, Hans-Ruediger			Not Only the Miserable Receive Help: Empathy Promotes Prosocial Behaviour Toward the Happy	CURRENT PSYCHOLOGY																													1046-1310	1936-4733				DEC	2012	31	4					393	413		10.1007/s12144-012-9157-y							WOS:000312335800006						
J	Lin, HC; McFatter, R				Lin, Hung-Chu; McFatter, Robert			Empathy and distress: Two distinct but related emotions in response to infant crying	INFANT BEHAVIOR & DEVELOPMENT																													0163-6383	1879-0453				DEC	2012	35	4					887	897		10.1016/j.infbeh.2012.08.001							WOS:000312179100034	23041281					
J	Ikezawa, S; Corbera, S; Liu, JC; Wexler, BE				Ikezawa, Satoru; Corbera, Silvia; Liu, Jiacheng; Wexler, Bruce E.			Empathy in electrodermal responsive and nonresponsive patients with schizophrenia	SCHIZOPHRENIA RESEARCH																Ikezawa, Satoru/AAE-7545-2019	Ikezawa, Satoru/0000-0003-4712-9373												0920-9964					DEC	2012	142	1-3					71	76		10.1016/j.schres.2012.09.011							WOS:000311220900010	23058162					
J	Lam, CB; Solmeyer, AR; McHale, SM				Lam, Chun Bun; Solmeyer, Anna R.; McHale, Susan M.			Sibling Relationships and Empathy Across the Transition to Adolescence	JOURNAL OF YOUTH AND ADOLESCENCE																	LAM, Chun Bun/0000-0002-3195-7919												0047-2891	1573-6601				DEC	2012	41	12					1657	1670		10.1007/s10964-012-9781-8							WOS:000310871800009	22714744					
J	Behrendt, H; Ben-Ari, R				Behrendt, Hadar; Ben-Ari, Rachel			The Positive Side of Negative Emotion: The Role of Guilt and Shame in Coping with Interpersonal Conflict	JOURNAL OF CONFLICT RESOLUTION																													0022-0027	1552-8766				DEC	2012	56	6					1116	1138		10.1177/0022002712445746							WOS:000310734400007						
J	Ozcan, CT; Oflaz, F; Bakir, B				Ozcan, C. T.; Oflaz, F.; Bakir, B.			The effect of a structured empathy course on the students of a medical and a nursing school	INTERNATIONAL NURSING REVIEW																BAKIR, Bilal/A-6621-2013; BAKIR, Bilal/I-7079-2019	BAKIR, Bilal/0000-0001-8668-1799; BAKIR, Bilal/0000-0001-8668-1799												0020-8132	1466-7657				DEC	2012	59	4					532	538		10.1111/j.1466-7657.2012.01019.x							WOS:000310874900013	23134138					
J	Espelage, D; Green, H; Polanin, J				Espelage, Dorothy; Green, Harold; Polanin, Joshua			Willingness to Intervene in Bullying Episodes Among Middle School Students: Individual and Peer-Group Influences	JOURNAL OF EARLY ADOLESCENCE																Polanin, Joshua/ABD-8033-2020; Polanin, Joshua/M-8800-2019	Polanin, Joshua/0000-0001-5100-0164; 												0272-4316					DEC	2012	32	6					776	801		10.1177/0272431611423017							WOS:000310332400002						
J	Totan, T; Dogan, T; Sapmaz, F				Totan, Tank; Dogan, Tayfun; Sapmaz, Fatma			The Toronto Empathy Questionnaire: Evaluation of Psychometric Properties among Turkish University Students	EGITIM ARASTIRMALARI-EURASIAN JOURNAL OF EDUCATIONAL RESEARCH																Sapmaz, Fatma/ABI-4836-2020													1302-597X					WIN	2012	12	46					179	198									WOS:000300962800010						
J	Baez, S; Rattazzi, A; Gonzalez-Gadea, ML; Torralva, T; Vigliecca, NS; Decety, J; Manes, F; Ibanez, A				Baez, Sandra; Rattazzi, Alexia; Gonzalez-Gadea, Maria L.; Torralva, Teresa; Silvana Vigliecca, Nora; Decety, Jean; Manes, Facundo; Ibanez, Agustin			Integrating intention and context: assessing social cognition in adults with Asperger syndrome	FRONTIERS IN HUMAN NEUROSCIENCE																Ibanez, Agustin/H-7976-2015	Ibanez, Agustin/0000-0001-6758-5101; Baez, Sandra/0000-0003-0875-1709; Vigliecca, Nora Silvana/0000-0003-3545-0610												1662-5161					NOV 8	2012	6								302	10.3389/fnhum.2012.00302							WOS:000311227600001	23162450					
J	Perry, D; Hendler, T; Shamay-Tsoory, SG				Perry, Daniella; Hendler, Talma; Shamay-Tsoory, Simone G.			Can we share the joy of others? Empathic neural responses to distress vs joy	SOCIAL COGNITIVE AND AFFECTIVE NEUROSCIENCE																hendler, talma/C-7677-2012													1749-5016	1749-5024				NOV	2012	7	8					909	916		10.1093/scan/nsr073							WOS:000311671100005	22156723					
J	Muri, K; Tufte, PA; Skjerve, E; Valle, PS				Muri, K.; Tufte, P. A.; Skjerve, E.; Valle, P. S.			Human-animal relationships in the Norwegian dairy goat industry: attitudes and empathy towards goats (Part I)	ANIMAL WELFARE																Skjerve, Eystein/D-7491-2014; Muri, Karianne/D-3707-2013	Skjerve, Eystein/0000-0001-9652-6952; 												0962-7286					NOV	2012	21	4					535	545		10.7120/09627286.21.4.535							WOS:000310415700010						
J	Kim, JH; Choi, SS; Rhee, MS; Kim, SB; Joung, JS; Kim, EH				Kim, Jeong-Hyun; Choi, Sang Sub; Rhee, Moon Sung; Kim, Sun Bum; Joung, Ji Sook; Kim, Eun Hye			Effect of Sex Offenders Treatment Program on Cognitive and Emotional Characteristics of Mentally Ill Sex Offenders	JOURNAL OF FORENSIC SCIENCES																													0022-1198					NOV	2012	57	6					1608	1613		10.1111/j.1556-4029.2012.02222.x							WOS:000310553200028	22804231					
J	de Greck, M; Scheidt, L; Bolter, AF; Frommer, J; Ulrich, C; Stockum, E; Enzi, B; Tempelmann, C; Hoffmann, T; Han, SH; Northoff, G				de Greck, Moritz; Scheidt, Lisa; Boelter, Annette F.; Frommer, Joerg; Ulrich, Cornelia; Stockum, Eva; Enzi, Bjoern; Tempelmann, Claus; Hoffmann, Thilo; Han, Shihui; Northoff, Georg			Altered brain activity during emotional empathy in somatoform disorder	HUMAN BRAIN MAPPING																Frommer, Jorg/G-1899-2013	Frommer, Jorg/0000-0002-0262-4621; Tempelmann, Claus/0000-0001-8570-4960; de Greck, Moritz/0000-0002-4937-1262												1065-9471	1097-0193				NOV	2012	33	11					2666	2685		10.1002/hbm.21392							WOS:000310264500013	21998038					
J	McFarland, S; Webb, M; Brown, D				McFarland, Sam; Webb, Matthew; Brown, Derek			All Humanity Is My Ingroup: A Measure and Studies of Identification With All Humanity	JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY																													0022-3514					NOV	2012	103	5					830	853		10.1037/a0028724							WOS:000310042000008	22708625					
J	Carroll, L; Guss, D; Hutchinson, KS; Gauler, AA				Carroll, Lynne; Guess, Dominik; Hutchinson, Kimberly S.; Gauler, Andy A.			How Do US Students Perceive Trans Persons?	SEX ROLES																													0360-0025	1573-2762				NOV	2012	67	9-10					516	527		10.1007/s11199-012-0193-8							WOS:000309863300005						
J	Shany-Ur, T; Poorzand, P; Grossman, SN; Growdon, ME; Jang, JY; Ketelle, RS; Miller, BL; Rankin, KP				Shany-Ur, Tal; Poorzand, Pardis; Grossman, Scott N.; Growdon, Matthew E.; Jang, Jung Y.; Ketelle, Robin S.; Miller, Bruce L.; Rankin, Katherine P.			Comprehension of insincere communication in neurodegenerative disease: Lies, sarcasm, and theory of mind	CORTEX																													0010-9452					NOV-DEC	2012	48	10					1329	1341		10.1016/j.cortex.2011.08.003							WOS:000310416900007						
J	Todd, AR; Galinsky, AD				Todd, Andrew R.; Galinsky, Adam D.			The reciprocal link between multiculturalism and perspective-taking: How ideological and self-regulatory approaches to managing diversity reinforce each other	JOURNAL OF EXPERIMENTAL SOCIAL PSYCHOLOGY																													0022-1031					NOV	2012	48	6					1394	1398		10.1016/j.jesp.2012.07.007							WOS:000310107900025						
J	Elamin, M; Pender, N; Hardiman, O; Abrahams, S				Elamin, Marwa; Pender, Niall; Hardiman, Orla; Abrahams, S.			Social cognition in neurodegenerative disorders: a systematic review	JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY																Hardiman, Orla/Y-3441-2019	Hardiman, Orla/0000-0003-2610-1291; Pender, Niall/0000-0002-4172-0704												0022-3050	1468-330X				NOV	2012	83	11					1071	1079		10.1136/jnnp-2012-302817							WOS:000309813600009	22869923					
J	Howell, AJ; Turowski, JB; Buro, K				Howell, Andrew J.; Turowski, Jessica B.; Buro, Karen			Guilt, empathy, and apology	PERSONALITY AND INDIVIDUAL DIFFERENCES																													0191-8869					NOV	2012	53	7					917	922		10.1016/j.paid.2012.06.021							WOS:000309442900020						
J	Engel, A; Bangert, M; Horbank, D; Hijmans, BS; Wilkens, K; Keller, PE; Keysers, C				Engel, Annerose; Bangert, Marc; Horbank, David; Hijmans, Brenda S.; Wilkens, Katharina; Keller, Peter E.; Keysers, Christian			Learning piano melodies in visuo-motor or audio-motor training conditions and the neural correlates of their cross-modal transfer	NEUROIMAGE																Keysers, Christian/H-6251-2013	Keysers, Christian/0000-0002-2845-5467; Keller, Peter/0000-0001-7579-6515												1053-8119					NOV 1	2012	63	2					966	978		10.1016/j.neuroimage.2012.03.038							WOS:000309335200031	22484310					
J	Stanger, N; Kavussanu, M; Willoughby, A; Ring, C				Stanger, Nicholas; Kavussanu, Maria; Willoughby, Adrian; Ring, Christopher			Psychophysiological responses to sport-specific affective pictures: A study of morality and emotion in athletes	PSYCHOLOGY OF SPORT AND EXERCISE																													1469-0292	1878-5476				NOV	2012	13	6					840	848		10.1016/j.psychsport.2012.06.004							WOS:000309084900015						
J	Kanai, R; Bahrami, B; Duchaine, B; Janik, A; Banissy, MJ; Rees, G				Kanai, Ryota; Bahrami, Bahador; Duchaine, Brad; Janik, Agnieszka; Banissy, Michael J.; Rees, Geraint			Brain Structure Links Loneliness to Social Perception	CURRENT BIOLOGY																Rees, Geraint/C-1493-2008	Rees, Geraint/0000-0002-9623-7007; Kanai, Ryota/0000-0002-0186-2687; Janik McErlean, Agnieszka/0000-0002-8201-2827												0960-9822	1879-0445				OCT 23	2012	22	20					1975	1979		10.1016/j.cub.2012.08.045							WOS:000311882600034	23041193					
J	Hall, OF; Dalgleish, T; Thompson, R; Evans, D; Schweizer, S; Mobbs, D				Hall, Oriel Feldman; Dalgleish, Tim; Thompson, Russell; Evans, Davy; Schweizer, Susanne; Mobbs, Dean			Differential neural circuitry and self-interest in real vs hypothetical moral decisions	SOCIAL COGNITIVE AND AFFECTIVE NEUROSCIENCE																Dalgleish, Tim/E-8341-2010; Schweizer, Susanne/X-4313-2018	Dalgleish, Tim/0000-0002-7304-2231; Schweizer, Susanne/0000-0001-6153-8291												1749-5016	1749-5024				OCT	2012	7	7					743	751		10.1093/scan/nss069							WOS:000310161400001	22711879					
J	Duchesne, M; Falcone, EMD; de Freitas, SR; D'Augustin, JF; Marinho, V; Appolinario, JC				Duchesne, Monica; de Oliveira Falcone, Eliane Mary; de Freitas, Silvia Regina; D'Augustin, Juliana Furtado; Marinho, Viviane; Appolinario, Jose Carlos			Assessment of interpersonal skills in obese women with binge eating disorder	JOURNAL OF HEALTH PSYCHOLOGY																APPOLINARIO, JOSE/U-8713-2019	APPOLINARIO, JOSE/0000-0002-6089-4400												1359-1053					OCT	2012	17	7					1065	1075		10.1177/1359105311432326							WOS:000309354700016	22219165					
J	Lynch, JS; Hill, ED; Nagoshi, JL; Nagoshi, CT				Lynch, John S.; Hill, Eric D.; Nagoshi, Julie L.; Nagoshi, Craig T.			Mediators of the shame-guilt-psychological adjustment relationship	SCANDINAVIAN JOURNAL OF PSYCHOLOGY																	Nagoshi, Craig/0000-0002-2832-3130												0036-5564					OCT	2012	53	5					437	443		10.1111/j.1467-9450.2012.00967.x							WOS:000308634500009	22830616					
J	Tangney, JP; Stuewig, J; Furukawa, E; Kopelovich, S; Meyer, PJ; Cosby, B				Tangney, June Price; Stuewig, Jeffrey; Furukawa, Emi; Kopelovich, Sarah; Meyer, Patrick J.; Cosby, Brandon			RELIABILITY, VALIDITY, AND PREDICTIVE UTILITY OF THE 25-ITEM CRIMINOGENIC COGNITIONS SCALE (CCS)	CRIMINAL JUSTICE AND BEHAVIOR																Furukawa, Emi/I-8387-2015													0093-8548	1552-3594				OCT	2012	39	10					1340	1360		10.1177/0093854812451092							WOS:000309076900005	24072946					
J	Scheeren, AM; Koot, HM; Begeer, S				Scheeren, Anke M.; Koot, Hans M.; Begeer, Sander			Social Interaction Style of Children and Adolescents with High-Functioning Autism Spectrum Disorder	JOURNAL OF AUTISM AND DEVELOPMENTAL DISORDERS																Begeer, Sander/I-3383-2012; Scheeren, Anke/I-5102-2016	Begeer, Sander/0000-0002-0572-6893; Koot, Hans/0000-0002-9643-2363												0162-3257	1573-3432				OCT	2012	42	10					2046	2055		10.1007/s10803-012-1451-x							WOS:000309133600003	22294525					
J	Leiberg, S; Eippert, F; Veit, R; Anders, S				Leiberg, Susanne; Eippert, Falk; Veit, Ralf; Anders, Silke			Intentional social distance regulation alters affective responses towards victims of violence: An FMRI study	HUMAN BRAIN MAPPING																Eippert, Falk/M-6188-2013; Veit, Ralf/F-8907-2012	Veit, Ralf/0000-0001-9860-642X; Eippert, Falk/0000-0002-3986-1719												1065-9471	1097-0193				OCT	2012	33	10					2464	2476		10.1002/hbm.21376							WOS:000308589400017	21998031					
J	Batanova, MD; Loukas, A				Batanova, Milena D.; Loukas, Alexandra			What are the Unique and Interacting Contributions of School and Family Factors to Early Adolescents' Empathic Concern and Perspective Taking?	JOURNAL OF YOUTH AND ADOLESCENCE																													0047-2891	1573-6601				OCT	2012	41	10					1382	1391		10.1007/s10964-012-9768-5							WOS:000308656600010	22639382					
J	Bragado-Jimenez, MD; Taylor, PJ				Bragado-Jimenez, Maria D.; Taylor, Pamela J.			Empathy, schizophrenia and violence: A systematic review	SCHIZOPHRENIA RESEARCH																													0920-9964					OCT	2012	141	1					83	90		10.1016/j.schres.2012.07.019							WOS:000308709100015	22917950					
J	MacEvoy, JP; Leff, SS				MacEvoy, Julie Paquette; Leff, Stephen S.			Children's Sympathy for Peers Who Are the Targets of Peer Aggression	JOURNAL OF ABNORMAL CHILD PSYCHOLOGY																													0091-0627					OCT	2012	40	7					1137	1148		10.1007/s10802-012-9636-5							WOS:000308240300009	22556114					
J	Atkins, PWB; Parker, SK				Atkins, Paul W. B.; Parker, Sharon K.			UNDERSTANDING INDIVIDUAL COMPASSION IN ORGANIZATIONS: THE ROLE OF APPRAISALS AND PSYCHOLOGICAL FLEXIBILITY	ACADEMY OF MANAGEMENT REVIEW																Parker, Sharon Kaye/Y-3687-2019; Atkins, Paul/H-2254-2011	Parker, Sharon Kaye/0000-0002-0978-1873; Atkins, Paul/0000-0002-6339-1243												0363-7425	1930-3807				OCT	2012	37	4					524	546		10.5465/amr.2010.0490							WOS:000310254000003						
J	Fehr, R; Gelfand, MJ				Fehr, Ryan; Gelfand, Michele J.			THE FORGIVING ORGANIZATION: MULTILEVEL MODEL OF FORGIVENESS AT WORK	ACADEMY OF MANAGEMENT REVIEW																													0363-7425	1930-3807				OCT	2012	37	4					664	688		10.5465/amr.2010.0497							WOS:000310254000009						
J	Bellmore, A; Ma, TL; You, JI; Hughes, M				Bellmore, Amy; Ma, Ting-Lan; You, Ji-in; Hughes, Maria			A two-method investigation of early adolescents' responses upon witnessing peer victimization in school	JOURNAL OF ADOLESCENCE																													0140-1971	1095-9254				OCT	2012	35	5					1265	1276		10.1016/j.adolescence.2012.04.012							WOS:000325600000015	22633915					
J	Wolfer, R; Cortina, KS; Baumert, J				Woelfer, Ralf; Cortina, Kai S.; Baumert, Juergen			Embeddedness and empathy: How the social network shapes adolescents' social understanding	JOURNAL OF ADOLESCENCE																Cortina, Kai/Z-5400-2019	Cortina, Kai/0000-0003-4692-5706												0140-1971	1095-9254				OCT	2012	35	5					1295	1305		10.1016/j.adolescence.2012.04.015							WOS:000325600000018	22681757					
J	New, AS; Aan Het Rot, M; Ripoll, LH; Perez-Rodriguez, MM; Lazarus, S; Zipursky, E; Weinstein, SR; Koenigsberg, HW; Hazlett, EA; Goodman, M; Siever, LJ				New, Antonia S.; Aan Het Rot, Marije; Ripoll, Luis H.; Perez-Rodriguez, M. Mercedes; Lazarus, Sophie; Zipursky, Emma; Weinstein, Shauna R.; Koenigsberg, Harold W.; Hazlett, Erin A.; Goodman, Marianne; Siever, Larry J.			EMPATHY AND ALEXITHYMIA IN BORDERLINE PERSONALITY DISORDER: CLINICAL AND LABORATORY MEASURES	JOURNAL OF PERSONALITY DISORDERS																Rodriguez, Maria DLM Perez/B-9410-2013	Rodriguez, Maria DLM Perez/0000-0001-5137-1993; aan het Rot, Marije/0000-0001-6761-7513; New, Antonia S/0000-0002-8993-6467												0885-579X	1943-2763				OCT	2012	26	5					660	675		10.1521/pedi.2012.26.5.660							WOS:000309434400003	23013336					
J	Czap, NV; Czap, HJ; Khachaturyan, M; Lynne, GD; Burbach, M				Czap, Natalia V.; Czap, Hans J.; Khachaturyan, Marianna; Lynne, Gary D.; Burbach, Mark			Walking in the shoes of others: Experimental testing of dual-interest and empathy in environmental choice	JOURNAL OF SOCIO-ECONOMICS																Czap, Natalia/AAF-9542-2019													1053-5357					OCT	2012	41	5					642	653		10.1016/j.socec.2012.05.005							WOS:000208883300017						
J	Ferguson, E; Taylor, M; Keatley, D; Flynn, N; Lawrence, C				Ferguson, Eamonn; Taylor, Michael; Keatley, David; Flynn, Niall; Lawrence, Claire			Blood donors' helping behavior is driven by warm glow: more evidence for the blood donor benevolence hypothesis	TRANSFUSION																Lawrence, Claire/P-1058-2018	Lawrence, Claire/0000-0001-6787-9716; Ferguson, Eamonn/0000-0002-7678-1451; Keatley, David/0000-0002-6601-1939												0041-1132	1537-2995				OCT	2012	52	10					2189	2200		10.1111/j.1537-2995.2011.03557.x							WOS:000310545600019	22321338					
J	Miklikowska, M				Miklikowska, Marta			Psychological underpinnings of democracy: Empathy, authoritarianism, self-esteem, interpersonal trust, normative identity style, and openness to experience as predictors of support for democratic values	PERSONALITY AND INDIVIDUAL DIFFERENCES																Miklikowska, Marta/J-6255-2012; Miklikowska, Marta/L-2059-2019	Miklikowska, Marta/0000-0003-2087-1869												0191-8869					OCT	2012	53	5					603	608		10.1016/j.paid.2012.04.032							WOS:000307132100012						
J	Brune, M; Scheele, D; Heinisch, C; Tas, C; Wischniewski, J; Gunturkun, O				Bruene, Martin; Scheele, Dirk; Heinisch, Christine; Tas, Cumhur; Wischniewski, Julia; Guentuerkuen, Onur			Empathy Moderates the Effect of Repetitive Transcranial Magnetic Stimulation of the Right Dorsolateral Prefrontal Cortex on Costly Punishment	PLOS ONE																Brune, Martin/AAX-3202-2020; Scheele, Dirk/K-1194-2015	Brune, Martin/0000-0002-2507-0561; Scheele, Dirk/0000-0002-7613-0376; Gunturkun, Onur/0000-0003-4173-5233												1932-6203					SEP 13	2012	7	9							e44747	10.1371/journal.pone.0044747							WOS:000308788700033	23028601					
J	Shanahan, KJ; Hopkins, CD; Carlson, L; Raymond, MA				Shanahan, Kevin J.; Hopkins, Christopher D.; Carlson, Les; Raymond, Mary Anne			DEPICTIONS OF SELF-INFLICTED VERSUS BLAMELESS VICTIMS FOR NONPROFITS EMPLOYING PRINT ADVERTISEMENTS	JOURNAL OF ADVERTISING																													0091-3367	1557-7805				FAL	2012	41	3					55	74		10.2753/JOA0091-3367410304							WOS:000318178200004						
J	Creed, C; Beale, R				Creed, Christopher; Beale, Russell			User interactions with an affective nutritional coach	INTERACTING WITH COMPUTERS																	Beale, Russell/0000-0002-9395-1715												0953-5438					SEP	2012	24	5					339	350		10.1016/j.intcom.2012.05.004							WOS:000310257300002						
J	Farmer, H; Tajadura-Jimenez, A; Tsakiris, M				Farmer, Harry; Tajadura-Jimenez, Ana; Tsakiris, Manos			Beyond the colour of my skin: How skin colour affects the sense of body-ownership	CONSCIOUSNESS AND COGNITION																Tajadura-Jimenez, Ana/O-2906-2019; Farmer, Harry/AAA-3603-2020; Tajadura-Jimenez, Ana/B-2355-2015; Tsakiris, Manos/C-1529-2008	Tajadura-Jimenez, Ana/0000-0003-3166-3512; Tajadura-Jimenez, Ana/0000-0003-3166-3512; Tsakiris, Manos/0000-0001-7753-7576												1053-8100					SEP	2012	21	3					1242	1256		10.1016/j.concog.2012.04.011							WOS:000308685600016	22658684					
J	Rafaeli, A; Erez, A; Ravid, S; Derfler-Rozin, R; Treister, DE; Scheyer, R				Rafaeli, Anat; Erez, Amir; Ravid, Shy; Derfler-Rozin, Rellie; Treister, Dorit Efrat; Scheyer, Ravit			When Customers Exhibit Verbal Aggression, Employees Pay Cognitive Costs	JOURNAL OF APPLIED PSYCHOLOGY																Efrat Treister, Dorit/E-3848-2015; Treister, Dorit Efrat/O-5335-2019	Efrat Treister, Dorit/0000-0003-0827-5255; Treister, Dorit Efrat/0000-0003-0827-5255												0021-9010					SEP	2012	97	5					931	950		10.1037/a0028559							WOS:000308775000002	22582725					
J	Benn, R; Akiva, T; Arel, S; Roeser, RW				Benn, Rita; Akiva, Tom; Arel, Sari; Roeser, Robert W.			Mindfulness Training Effects for Parents and Educators of Children With Special Needs	DEVELOPMENTAL PSYCHOLOGY																													0012-1649	1939-0599				SEP	2012	48	5					1476	1487		10.1037/a0027537							WOS:000307935600024	22409766					
