PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Cohen, TR				Cohen, Taya R.			Moral Emotions and Unethical Bargaining: The Differential Effects of Empathy and Perspective Taking in Deterring Deceitful Negotiation	JOURNAL OF BUSINESS ETHICS																Cohen, Taya R./F-7505-2012	Cohen, Taya R./0000-0001-7325-793X												0167-4544					JUL	2010	94	4					569	579		10.1007/s10551-009-0338-z							WOS:000280239600006						
J	Wilhelm, MO; Bekkers, R				Wilhelm, Mark Ottoni; Bekkers, Rene			Helping Behavior, Dispositional Empathic Concern, and the Principle of Care	SOCIAL PSYCHOLOGY QUARTERLY																Bekkers, Rene/A-1862-2012	Bekkers, Rene/0000-0002-4403-7222												0190-2725					MAR	2010	73	1					11	32		10.1177/0190272510361435							WOS:000276147800003						
B	Morrell, ME				Morrell, M. E.			Empathy and Democracy: Feeling, Thinking, and Deliberation	EMPATHY AND DEMOCRACY: FEELING, THINKING, AND DELIBERATION																															978-0-271-03659-5				2010							1	221									WOS:000326273200008						
J	Leerkes, EM				Leerkes, Esther M.			Predictors of Maternal Sensitivity to Infant Distress	PARENTING-SCIENCE AND PRACTICE																													1529-5192						2010	10	3					219	239	PII 925128368	10.1080/15295190903290840							WOS:000280637200003	20824194					
B	Chen, R; Jing, RT		Gao, J; Li, JZ; Cheng, Y; Fu, XL		Chen Rui; Jing Runtian			THE EMPIRICAL RESEARCH FRAME OF THE RELATIONSHIP OF LEADER'S PERSPECTIVE TAKING AND TEAM COHESION IN RESEARCH TEAMS: THE MEDIATING EFFECT OF LMX	PROCEEDINGS OF ACADEMY OF INNOVATION AND ENTREPRENEURSHIP 2010					3rd Annual Conference for the Academy of Innovation and Entrepreneurship	JUL 09-11, 2010	Tsinghua Univ, Beijing, PEOPLES R CHINA	Tsinghua Univ, Sch Econom & Management, Tsinghua Univ, Natl Entrepreneurship Res Ctr, Tsinghua Univ, SEM, Innovat & Entrepreneurship Dept, Univ Oxford, Sanyaja Lall Programme Technol Dev	Tsinghua Univ																						978-7-5084-7589-9				2010							436	443									WOS:000288141300054						
J	Derntl, B; Finkelmeyer, A; Eickhoff, S; Kellermann, T; Falkenberg, DI; Schneider, F; Habel, U				Derntl, Birgit; Finkelmeyer, Andreas; Eickhoff, Simon; Kellermann, Thilo; Falkenberg, Dania I.; Schneider, Frank; Habel, Ute			Multidimensional assessment of empathic abilities: Neural correlates and gender differences	PSYCHONEUROENDOCRINOLOGY																Kellermann, Thilo/B-1712-2012; Eickhoff, Simon B./K-2061-2013	Kellermann, Thilo/0000-0003-4081-5581; Eickhoff, Simon B./0000-0001-6363-2759; Falkenberg, Irina/0000-0003-3699-0803; Habel, Ute/0000-0003-0703-7722; Finkelmeyer, Andreas/0000-0001-7491-5113; Derntl, Birgit/0000-0003-0133-4486; Schneider, Frank/0000-0003-1557-7956												0306-4530					JAN	2010	35	1			SI		67	82		10.1016/j.psyneuen.2009.10.006							WOS:000273844100008	19914001					
J	Schaffer, M; Clark, S; Jeglic, EL				Schaffer, Megan; Clark, Stephanie; Jeglic, Elizabeth L.			The Role of Empathy and Parenting Style in the Development of Antisocial Behaviors	CRIME & DELINQUENCY																													0011-1287					OCT	2009	55	4					586	599		10.1177/0011128708321359							WOS:000269363200004						
J	Gleason, KA; Jensen-Campbell, LA; Ickes, W				Gleason, Katie A.; Jensen-Campbell, Lauri A.; Ickes, William			The Role of Empathic Accuracy in Adolescents' Peer Relations and Adjustment	PERSONALITY AND SOCIAL PSYCHOLOGY BULLETIN																													0146-1672	1552-7433				AUG	2009	35	8					997	1011		10.1177/0146167209336605							WOS:000267904100002	19498068					
J	Oceja, L; Lopez-Perez, B; Ambrona, T; Fernandez, I				Oceja, Luis; Lopez-Perez, Belen; Ambrona, Tamara; Fernandez, Irene			Measuring general dispositions to feeling empathy and distress	PSICOTHEMA																Lopez-Perez, Belen/Z-4895-2019; Oceja, Luis/B-5599-2011; Ambrona, Tamara Benito/AAB-5037-2019	Lopez-Perez, Belen/0000-0002-8517-2236; Oceja, Luis/0000-0001-5330-3687; Ambrona, Tamara Benito/0000-0003-1940-7639												0214-9915	1886-144X				MAY	2009	21	2					171	176									WOS:000265212300001	19403067					
J	Derntl, B; Finkelmeyer, A; Toygar, TK; Hulsmann, A; Schneider, F; Falkenberg, DI; Habel, U				Derntl, Birgit; Finkelmeyer, Andreas; Toygar, Timur K.; Huelsmann, Anna; Schneider, Frank; Falkenberg, Dania I.; Habel, Ute			Generalized deficit in all core components of empathy in schizophrenia	SCHIZOPHRENIA RESEARCH																	Finkelmeyer, Andreas/0000-0001-7491-5113; Schneider, Frank/0000-0003-1557-7956; Falkenberg, Irina/0000-0003-3699-0803; Habel, Ute/0000-0003-0703-7722; Derntl, Birgit/0000-0003-0133-4486												0920-9964	1573-2509				MAR	2009	108	1-3					197	206		10.1016/j.schres.2008.11.009							WOS:000264506500026	19087898					
J	Snyder, M				Snyder, Mark			In the Footsteps of Kurt Lewin: Practical Theorizing, Action Research, and the Psychology of Social Action	JOURNAL OF SOCIAL ISSUES																													0022-4537	1540-4560					2009	65	1					225	245		10.1111/j.1540-4560.2008.01597.x							WOS:000262646700014						
J	Korner, J; Chuleva, S; Clausen, HJ				Koerner, Juergen; Chuleva, Svetlana; Clausen, Hans-Joachim			Application of the MASC, a New Instrument for Measuring Adolescents' Social-Cognitive Competence	PRAXIS DER KINDERPSYCHOLOGIE UND KINDERPSYCHIATRIE																													0032-7034						2009	58	8					635	654									WOS:000271519600005	19961126					
B	Pfeifer, JH; Dapretto, M		Decety, J; Ickes, W		Pfeifer, Jennifer H.; Dapretto, Mirella			"Mirror, Mirror, in My Mind": Empathy, Interpersonal Competence, and the Mirror Neuron System	SOCIAL NEUROSCIENCE OF EMPATHY																															978-0-262-01297-3				2009							183	197									WOS:000279132400015						
J	Preylo, BD; Arikawa, H				Preylo, Brooke Dixon; Arikawa, Hiroko			Comparison of Vegetarians and Non-Vegetarians on Pet Attitude and Empathy	ANTHROZOOS																													0892-7936	1753-0377				DEC	2008	21	4					387	395		10.2752/175303708X371654							WOS:000261862100006						
J	Suzuki, Y; Kino, K				Suzuki, Yumi; Kino, Kazuyo			Development of the Multidimensional Empathy Scale (MES) : Focusing on the Distinction Between Self- and Other-Orientation	JAPANESE JOURNAL OF EDUCATIONAL PSYCHOLOGY																													0021-5015					DEC	2008	56	4					487	497		10.5926/jjep1953.56.4_487							WOS:000262418400003						
J	Snyder, M; Omoto, AM				Snyder, Mark; Omoto, Allen M.			Volunteerism: Social Issues Perspectives and Social Policy Implications	SOCIAL ISSUES AND POLICY REVIEW																													1751-2395	1751-2409				DEC	2008	2	1					1	36		10.1111/j.1751-2409.2008.00009.x							WOS:000209351000001						
J	Dudley, NM; Cortina, JM				Dudley, Nicole M.; Cortina, Jose M.			Knowledge and Skills That Facilitate the Personal Support Dimension of Citizenship	JOURNAL OF APPLIED PSYCHOLOGY																Ortega, Virgilio/P-5586-2015													0021-9010	1939-1854				NOV	2008	93	6					1249	1270		10.1037/a0012572							WOS:000261066300005	19025246					
J	Aristu, AL; Tello, FPH; Carrasco Ortiz, MA; Gandara, MVD				Lasa Aristu, Amaia; Holgado Tello, Francisco Pablo; Carrasco Ortiz, Miguel Angel; del Barrio Gandara, Maria Victoria			The Structure of Bryant's Empathy Index for Children: A Cross-Validation Study	SPANISH JOURNAL OF PSYCHOLOGY																Carrasco, Miguel A./C-6207-2011; Holgado-Tello, Fco. Pablo/Z-5644-2019	Carrasco, Miguel A./0000-0003-3282-818X; Holgado-Tello, Fco. Pablo/0000-0003-0769-5901												1138-7416	1988-2904				NOV	2008	11	2					670	677		10.1017/S1138741600004674							WOS:000260549200031	18988452					
J	Oguz, V; Akyol, AK				Oguz, Vuslat; Akyol, Aysel Koeksal			PERSPECTIVE-TAKING SKILLS OF 6-YEAR-OLD CHILDREN: PRESCHOOL ATTENDANCE AND MOTHERS' AND FATHERS' EDUCATION AND EMPATHETIC SKILLS	PERCEPTUAL AND MOTOR SKILLS																Akyol, Aysel Koksal/AAG-2709-2020; Oguz, Vuslat/AAC-6511-2019	Akyol, Aysel Koksal/0000-0002-1500-2960; 												0031-5125	1558-688X				OCT	2008	107	2					481	493		10.2466/PMS.107.6.481-493							WOS:000264370900015	19093609					
J	McElroy, EM; Rodriguez, CM				McElroy, Erika M.; Rodriguez, Christina M.			Mothers of children with externalizing behavior problems: Cognitive risk factors for abuse potential and discipline style and practices	CHILD ABUSE & NEGLECT																Hizukuri, Tatiana/H-6593-2016	Rodriguez, Christina/0000-0002-5090-0707												0145-2134					AUG	2008	32	8					774	784		10.1016/j.chiabu.2008.01.002							WOS:000259429000004	18760476					
J	Psychogiou, L; Daley, D; Thompson, MJ; Sonuga-Barke, EJS				Psychogiou, Lamprini; Daley, Dave; Thompson, Margaret J.; Sonuga-Barke, Edmund J. S.			Parenting empathy: Associations with dimensions of parent and child psychopathology	BRITISH JOURNAL OF DEVELOPMENTAL PSYCHOLOGY																Daley, David/G-3799-2011; Sonuga-Barke, Edmund j/D-9137-2011													0261-510X	2044-835X				JUN	2008	26		2				221	232		10.1348/02615100X238582							WOS:000256227600006						
J	de Paul, J; Perez-Albeniz, A; Guibert, M; Asla, N; Ormaechea, A				de Paul, Joaquin; Perez-Albeniz, Alicia; Guibert, Maria; Asla, Nagore; Ormaechea, Amaia			Dispositional empathy in neglectful mothers and mothers at high risk for child physical abuse	JOURNAL OF INTERPERSONAL VIOLENCE																De Paul, Joaquin/C-7749-2011; DE PAUL, JOAQUIN/AAM-6088-2020	De Paul, Joaquin/0000-0003-1400-9818; 												0886-2605	1552-6518				MAY	2008	23	5					670	684		10.1177/0886260507313532							WOS:000255268800007	18263864					
J	Han, SH; Fan, Y; Mao, L				Han, Shihui; Fan, Yan; Mao, Lihua			Gender difference in empathy for pain: An electrophysiological investigation	BRAIN RESEARCH																Fan, Yan/AAG-3590-2020	Fan, Yan/0000-0002-4864-859X												0006-8993	1872-6240				FEB 27	2008	1196						85	93		10.1016/j.brainres.2007.12.062							WOS:000254005700010	18221733					
J	Lilius, JM; Worline, MC; Maitlis, S; Kanov, J; Dutton, JE; Frost, P				Lilius, Jacoba M.; Worline, Monica C.; Maitlis, Sally; Kanov, Jason; Dutton, Jane E.; Frost, Peter			The contours and consequences of compassion at work	JOURNAL OF ORGANIZATIONAL BEHAVIOR																													0894-3796	1099-1379				FEB	2008	29	2					193	218		10.1002/job.508							WOS:000253914100004						
J	Abasolo, I; Tsuchiya, A				Abasolo, Ignacio; Tsuchiya, Aki			Understanding preference for egalitarian policies in health: are age and sex determinants?	APPLIED ECONOMICS																Abasolo, Ignacio/I-7614-2015; Tsuchiya, Aki/A-2167-2010	Abasolo, Ignacio/0000-0002-9297-232X; Tsuchiya, Aki/0000-0003-4245-5399												0003-6846	1466-4283					2008	40	19					2451	2461		10.1080/00036840600993940							WOS:000260047200002						
S	Reiter-Palmon, R; Wiener, RL; Ashley, G; Winter, RJ; Smith, RM; Richter, EM; Voss-Humke, A		Zerbe, WJ; Hartel, CEJ; Ashkanasy, NM		Reiter-Palmon, Roni; Wiener, Richard L.; Ashley, Gregory; Winter, Ryan J.; Smith, Ronda M.; Richter, Erin M.; Voss-Humke, Amy			THE EFFECTS OF EMPATHY ON JUDGMENTS OF SEXUAL HARASSMENT COMPLAINTS	EMOTIONS, ETHICS AND DECISION-MAKING	Research on Emotion in Organizations				5th International Conference on Emotions and Organizational Life	AUG 10-12, 2006	Atlanta, GA									Smith, Ronda/AAF-4806-2019	Smith, Ronda/0000-0003-4503-2164; Reiter-Palmon, Roni/0000-0001-8259-4516												1746-9791		978-1-84663-940-1				2008	4						285	310		10.1016/S1746-9791(08)04013-3							WOS:000288207700014						
S	Parker, SK; Atkins, PWB; Axtell, CM		Hodgkinson, GP; Ford, JK		Parker, Sharon K.; Atkins, Paul W. B.; Axtell, Carolyn M.			BUILDING BETTER WORKPLACES THROUGH INDIVIDUAL PERSPECTIVE TAKING: A FRESH LOOK AT A FUNDAMENTAL HUMAN PROCESS	INTERNATIONAL REVIEW OF INDUSTRIAL AND ORGANIZATIONAL PSYCHOLOGY 2008, VOL 23	International Review of Industrial and Organizational Psychology															Parker, Sharon Kaye/Y-3687-2019; Atkins, Paul/H-2254-2011	Parker, Sharon Kaye/0000-0002-0978-1873; Atkins, Paul/0000-0002-6339-1243												0886-1528		978-0-470-51595-2				2008	23						149	196			10.1002/9780470773277						WOS:000267620600005						
B	Barclay, LJ; Skarlicki, DP		Gilliland, SW; Steiner, DD; Skarlicki, DP		Barclay, Laurie J.; Skarlicki, Daniel P.			SHIFTING PERSPECTIVES Helping Victims Recover from Organizational Justice Violations	JUSTICE, MORALITY, AND SOCIAL RESPONSIBILITY	Research in Social Issues in Management				4th International Round Table on Innovations in Organizational Justice	NOV 03-04, 2006	Tucson, AZ																								978-1-59311-823-5				2008							155	+									WOS:000260683300007						
J	Steele, WR; Schreiber, GB; Guiltinan, A; Nass, C; Glynn, SA; Wright, DJ; Kessler, D; Schlumpf, KS; Tu, Y; Smith, J; Garratty, G				Steele, Whitney Randolph; Schreiber, George B.; Guiltinan, Anne; Nass, Catharie; Glynn, Simone A.; Wright, David J.; Kessler, Debra; Schlumpf, Karen S.; Tu, Yongling; Smith, JamesW.; Garratty, George		Retrovirus Epidemiology Donor Stu	The role of altruistic behavior, empathetic concern, and social responsibility motivation in blood donation behavior	TRANSFUSION																													0041-1132	1537-2995				JAN	2008	48	1					43	54		10.1111/j.1537-2995.2007.01481.x							WOS:000251863600009	17894795					
J	Rodriguez, CM; Richardson, MJ				Rodriguez, Christina M.; Richardson, Michael J.			Stress and anger as contextual factors and preexisting cognitive schemas: Predicting parental child maltreatment risk	CHILD MALTREATMENT																	Rodriguez, Christina/0000-0002-5090-0707												1077-5595					NOV	2007	12	4					325	337		10.1177/1077559507305993							WOS:000250480800003	17954939					
J	Graziano, WG; Habashi, MM; Sheese, BE; Tobin, RA				Graziano, William G.; Habashi, Meara M.; Sheese, Brad E.; Tobin, Renee A.			Agreeableness, empathy, and helping: A person X situation perspective	JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY																	Tobin, Renee/0000-0002-0224-6296												0022-3514	1939-1315				OCT	2007	93	4					583	599		10.1037/0022-3514.93.4.583							WOS:000249615000006	17892333					
J	Mohr, P; Howells, K; Gerace, A; Day, A; Wharton, M				Mohr, Philip; Howells, Kevin; Gerace, Adam; Day, Andrew; Wharton, Michelle			The role of perspective taking in anger arousal	PERSONALITY AND INDIVIDUAL DIFFERENCES																Day, Andrew/S-5056-2016; Gerace, Adam/K-4091-2015	Day, Andrew/0000-0003-2639-1508; Gerace, Adam/0000-0001-8272-8799												0191-8869					AUG	2007	43	3					507	517		10.1016/j.paid.2006.12.019							WOS:000247806200008						
J	Bengtsson, H; Persson, GEB				Bengtsson, Hans; Persson, Gun E. B.			Young children's representations of peers' distress: Associations to children's social functioning and acceptance of distressed peers	SCANDINAVIAN JOURNAL OF PSYCHOLOGY																													0036-5564	1467-9450				JUN	2007	48	3					203	213		10.1111/j.1467-9450.2007.00559.x							WOS:000246626000003	17518913					
J	Ancel, G				Ancel, Gulsum			Developing empathy in nurses: An inservice training program	ARCHIVES OF PSYCHIATRIC NURSING																Ancel, Gulsum/AAH-9254-2020	Ancel, Gulsum/0000-0002-6756-5132												0883-9417	1532-8228				DEC	2006	20	6					249	257		10.1016/j.apnu.2006.05.002							WOS:000242914800002	17145452					
J	Waterman, AD; Schenk, EA; Barrett, AC; Waterman, BM; Rodrigue, JR; Woodle, ES; Shenoy, S; Jendrisak, M; Schnitzler, M				Waterman, A. D.; Schenk, E. A.; Barrett, A. C.; Waterman, B. M.; Rodrigue, J. R.; Woodle, E. S.; Shenoy, S.; Jendrisak, M.; Schnitzler, M.			Incompatible kidney donor candidates' willingness to participate in donor-exchange and non-directed donation	AMERICAN JOURNAL OF TRANSPLANTATION																Woodle, E. Steve/N-8059-2013; Waterman, Amy D./H-8467-2019	Woodle, E. Steve/0000-0003-4280-0842; Waterman, Amy D./0000-0002-7799-0060												1600-6135	1600-6143				JUL	2006	6	7					1631	1638		10.1111/j.1600-6143.2006.01350.x							WOS:000238465400020	16827864					
J	Dutton, JE; Worline, MC; Frost, PJ; Lilius, J				Dutton, Jane E.; Worline, Monica C.; Frost, Peter J.; Lilius, Jacoba			Explaining compassion organizing	ADMINISTRATIVE SCIENCE QUARTERLY																													0001-8392	1930-3815				MAR	2006	51	1					59	96		10.2189/asqu.51.1.59							WOS:000237635100003						
J	Galantino, ML; Baime, M; Maguire, M; Szapary, PO; Farrar, JT				Galantino, ML; Baime, M; Maguire, M; Szapary, PO; Farrar, JT			Short Communication: Association of psychological and physiological measures of stress in health-care professionals during an 8-week mindfulness meditation program: mindfulness in practice	STRESS AND HEALTH																Farrar, John/A-1037-2007	Farrar, John/0000-0001-8656-5157												1532-3005	1532-2998				OCT	2005	21	4					255	261		10.1002/smi.1062							WOS:000233102400006						
J	Evers, C; Fischer, AH; Mosquera, PMR; Manstead, ASR				Evers, C; Fischer, AH; Mosquera, PMR; Manstead, ASR			Anger and social appraisal: A "Spicy" sex difference?	EMOTION																Manstead, Antony S R/D-1476-2009	Manstead, Antony S R/0000-0001-7540-2096												1528-3542					SEP	2005	5	3					258	266		10.1037/1528-3542.5.3.258							WOS:000232409000002	16187862					
J	Molinsky, A; Margolis, J				Molinsky, A; Margolis, J			Necessary evils and interpersonal sensitivity in organizations	ACADEMY OF MANAGEMENT REVIEW																													0363-7425	1930-3807				APR	2005	30	2					245	268		10.5465/AMR.2005.16387884							WOS:000228097800004						
J	Chun, R				Chun, R			Ethical character and virtue of organizations: An empirical assessment and strategic implications	JOURNAL OF BUSINESS ETHICS																													0167-4544	1573-0697				MAR	2005	57	3					269	284		10.1007/s10551-004-6591-2							WOS:000228855800005						
J	Sturmer, S; Snyder, M; Omoto, AM				Sturmer, S; Snyder, M; Omoto, AM			Prosocial emotions and helping: The moderating role of group membership	JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY																													0022-3514					MAR	2005	88	3					532	546		10.1037/0022-3514.88.3.532							WOS:000227310400008	15740444					
J	Kiang, L; Moreno, AJ; Robinson, JL				Kiang, L; Moreno, AJ; Robinson, JL			Maternal preconceptions about parenting predict child temperament, maternal sensitivity, and children's empathy	DEVELOPMENTAL PSYCHOLOGY																													0012-1649					NOV	2004	40	6					1081	1092		10.1037/0012-1649.40.6.1081							WOS:000224722800013	15535758					
J	Beddoe, AE; Murphy, SO				Beddoe, AE; Murphy, SO			Does mindfulness decrease stress and foster empathy among nursing students?	JOURNAL OF NURSING EDUCATION																Girault, Johann/B-2430-2012													0148-4834	1938-2421				JUL	2004	43	7					305	312									WOS:000222399100004	15303583					
J	Perez-Albeniz, A; de Paul, J				Perez-Albeniz, A; de Paul, J			Gender differences in empathy in parents at high- and low-risk of child physical abuse	CHILD ABUSE & NEGLECT																De Paul, Joaquin/C-7749-2011; DE PAUL, JOAQUIN/AAM-6088-2020; Perez-Albeniz, Alicia/H-8826-2015	De Paul, Joaquin/0000-0003-1400-9818; Perez-Albeniz, Alicia/0000-0002-7182-060X												0145-2134	1873-7757				MAR	2004	28	3					289	300		10.1016/j.chiabu.2003.11.017							WOS:000220779400004	15066347					
J	Kanov, JM; Maitlis, S; Worline, MC; Dutton, JE; Frost, PJ; Lilius, JM				Kanov, JM; Maitlis, S; Worline, MC; Dutton, JE; Frost, PJ; Lilius, JM			Compassion in organizational life	AMERICAN BEHAVIORAL SCIENTIST																Holman, B.J./E-8868-2010													0002-7642	1552-3381				FEB	2004	47	6					808	827		10.1177/0002764203260211							WOS:000187945300005						
J	Alterman, AI; McDermott, PA; Cacciola, JS; Rutherford, MJ				Alterman, AI; McDermott, PA; Cacciola, JS; Rutherford, MJ			Latent structure of the Davis Interpersonal Reactivity Index in methadone maintenance patients	JOURNAL OF PSYCHOPATHOLOGY AND BEHAVIORAL ASSESSMENT																													0882-2689					DEC	2003	25	4					257	265		10.1023/A:1025936213110							WOS:000185539100005						
J	Oswald, PA				Oswald, PA			Does the interpersonal reactivity index perspective-taking scale predict who will volunteer time to counsel adults entering college?	PERCEPTUAL AND MOTOR SKILLS																													0031-5125					DEC	2003	97	3	2				1184	1186		10.2466/PMS.97.8.1184-1186							WOS:000188976200022	15002862					
J	Lizarraga, MLSD; Ugarte, MD; Cardelle-Elawar, M; Iriarte, MD; Baquedano, MTSD				Lizarraga, MLSD; Ugarte, MD; Cardelle-Elawar, M; Iriarte, MD; Baquedano, MTSD			Enhancement of self-regulation, assertiveness, and empathy	LEARNING AND INSTRUCTION																SANZ DE ACEDO BAQUEDANO, MARIA TERESA/D-1376-2012; Ugarte, Maria Dolores/J-8834-2014; Sanz de Acedo Lizarraga, M Luisa/H-4059-2011	Ugarte, Maria Dolores/0000-0002-3505-8400; 												0959-4752					AUG	2003	13	4					423	439		10.1016/S0959-4752(02)00026-9							WOS:000183192200005						
J	Perez-Albeniz, A; de Paul, J				Perez-Albeniz, A; de Paul, J			Dispositional empathy in high- and low-risk parents for child physical abuse	CHILD ABUSE & NEGLECT																De Paul, Joaquin/C-7749-2011; DE PAUL, JOAQUIN/AAM-6088-2020; Perez-Albeniz, Alicia/H-8826-2015	De Paul, Joaquin/0000-0003-1400-9818; Perez-Albeniz, Alicia/0000-0002-7182-060X												0145-2134	1873-7757				JUL	2003	27	7					769	780		10.1016/S0145-2134(03)00111-X							WOS:000185028000005	14627078					
J	Escalas, JE; Stern, BB				Escalas, JE; Stern, BB			Sympathy and empathy: Emotional responses to advertising dramas	JOURNAL OF CONSUMER RESEARCH																Meierer, Markus J./C-6234-2008; Escalas, Jennifer/N-4430-2013													0093-5301					MAR	2003	29	4					566	578		10.1086/346251							WOS:000181972200010						
J	Widmier, S				Widmier, S			The effects of incentives and personality on salesperson's customer orientation	INDUSTRIAL MARKETING MANAGEMENT																													0019-8501					OCT	2002	31	7					609	615	PII S0019-8501(02)00181-5	10.1016/S0019-8501(02)00181-5							WOS:000178178700008						
J	Cliffordson, C				Cliffordson, C			The hierarchical structure of empathy: Dimensional organization and relations to social functioning	SCANDINAVIAN JOURNAL OF PSYCHOLOGY																Girault, Johann/B-2430-2012	Cliffordson, Christina/0000-0002-4722-009X												0036-5564					FEB	2002	43	1					49	59		10.1111/1467-9450.00268							WOS:000174044100006	11885760					
J	Parker, SK; Axtell, CM				Parker, SK; Axtell, CM			Seeing another viewpoint: Antecedents and outcomes of employee perspective taking	ACADEMY OF MANAGEMENT JOURNAL																Parker, Sharon Kaye/Y-3687-2019	Parker, Sharon Kaye/0000-0002-0978-1873												0001-4273	1948-0989				DEC	2001	44	6					1085	1100		10.2307/3069390							WOS:000173263500002						
J	Schultz, PW				Schultz, PW			The structure of environmental concern: Concern for self, other people, and the biosphere	JOURNAL OF ENVIRONMENTAL PSYCHOLOGY																													0272-4944	1522-9610				DEC	2001	21	4					327	339									WOS:000172912300002						
J	Garrett, C; Weisman, MG				Garrett, C; Weisman, MG			A self-psychological perspective on chronic illness	CLINICAL SOCIAL WORK JOURNAL																													0091-1674					SUM	2001	29	2					119	132		10.1023/A:1010321918435							WOS:000169723200002						
J	Manger, T; Eikeland, OJ; Asbjornsen, A				Manger, T; Eikeland, OJ; Asbjornsen, A			Effects of social-cognitive training on students' empathy	SWISS JOURNAL OF PSYCHOLOGY																	Asbjornsen, Arve/0000-0001-8571-3138												1421-0185					JUN	2001	60	2					82	88		10.1024//1421-0185.60.2.82							WOS:000170634200004						
J	Reynolds, W; Scott, PA; Austin, W				Reynolds, W; Scott, PA; Austin, W			Nursing, empathy and perception of the moral	JOURNAL OF ADVANCED NURSING																Scott, P Anne/N-3400-2019	Scott, P Anne/0000-0002-5790-8066												0309-2402					JUL	2000	32	1					235	242									WOS:000087932500043	10886456					
J	Ickes, W; Buysse, A; Pham, H; Rivers, K; Erickson, JR; Hancock, M; Kelleher, J; Gesn, PR				Ickes, W; Buysse, A; Pham, H; Rivers, K; Erickson, JR; Hancock, M; Kelleher, J; Gesn, PR			On the difficulty of distinguishing "good" and "poor" perceivers: A social relations analysis of empathic accuracy data	PERSONAL RELATIONSHIPS																													1350-4126					JUN	2000	7	2					219	234		10.1111/j.1475-6811.2000.tb00013.x							WOS:000086809100006						
J	McCue, CP; Gopoian, JD				McCue, CP; Gopoian, JD			Dispositional empathy and the political gender cap	WOMEN & POLITICS																													0195-7732						2000	21	2					1	20									WOS:000087611000001						
J	Molero, C; Candela, C; Cortes, MT				Molero, C; Candela, C; Cortes, MT			Prosocial behavior: A comprehensive view	REVISTA LATINOAMERICANA DE PSICOLOGIA																Cortes-Tomas, Maria-Teresa/K-7398-2014; , maite/ABA-5552-2020													0120-0534						1999	31	2					325	353									WOS:000171721700007						
J	Rudolph, U; Steins, G				Rudolph, U; Steins, G			Causal versus existential attributions: Different perspectives on highly negative events	BASIC AND APPLIED SOCIAL PSYCHOLOGY																													0197-3533	1532-4834				SEP	1998	20	3					191	205									WOS:000076174200002						
J	Erlanger, DM				Erlanger, DM			Identity status and empathic response patterns: a multidimensional investigation	JOURNAL OF ADOLESCENCE																													0140-1971					JUN	1998	21	3					323	335		10.1006/jado.1998.0156							WOS:000074857400008	9657898					
J	Steins, G				Steins, G			Diagnosis of empathy and perspective-taking: A review of the relation between these constructs and implications for their measurement	DIAGNOSTICA																													0012-1924	2190-622X					1998	44	3					117	129									WOS:000075616400001						
J	Olweus, D; Endresen, IM				Olweus, D; Endresen, IM			The importance of sex-of-stimulus object: Age trends and sex differences in empathic responsiveness	SOCIAL DEVELOPMENT																													0961-205X						1998	7	3					370	388		10.1111/1467-9507.00073							WOS:000076752900006						
J	Unger, LS; Thumuluri, LK				Unger, LS; Thumuluri, LK			Trait empathy and continuous helping: The case of voluntarism	JOURNAL OF SOCIAL BEHAVIOR AND PERSONALITY																													0886-1641					SEP	1997	12	3					785	800									WOS:A1997YC14700013						
J	LitvackMiller, W; McDougall, D; Romney, DM				LitvackMiller, W; McDougall, D; Romney, DM			The structure of empathy during middle childhood and its relationship to prosocial behavior	GENETIC SOCIAL AND GENERAL PSYCHOLOGY MONOGRAPHS																													8756-7547					AUG	1997	123	3					303	324									WOS:A1997XP84600003	9259121					
J	Steins, G; Wicklund, RA				Steins, G; Wicklund, RA			Perspective-taking, conflict, and press: Drawing an E on your forehead	BASIC AND APPLIED SOCIAL PSYCHOLOGY																													0197-3533	1532-4834				SEP	1996	18	3					319	346		10.1207/s15324834basp1803_5							WOS:A1996VD04400005						
J	Bush, VD; Ingram, T				Bush, VD; Ingram, T			Adapting to diverse customers: A training matrix for international marketers	INDUSTRIAL MARKETING MANAGEMENT																													0019-8501					SEP	1996	25	5					373	383		10.1016/0019-8501(96)00039-9							WOS:A1996VH03100007						
J	Ehrenberg, MF; Hunter, MA; Elterman, MF				Ehrenberg, MF; Hunter, MA; Elterman, MF			Shared parenting agreements after marital separation: The roles of empathy and narcissism	JOURNAL OF CONSULTING AND CLINICAL PSYCHOLOGY																													0022-006X					AUG	1996	64	4					808	818		10.1037/0022-006X.64.4.808							WOS:A1996VC52600021	8803372					
